"YEAR","ICAO","NAME","STATE","FLIGHTS_TOTAL","DELAY","A","C","D","E","G","I","M","N","O","P","R","S","T","V","W","NA","DELAY_AVG","A_AVG","C_AVG","D_AVG","E_AVG","G_AVG","I_AVG","M_AVG","N_AVG","O_AVG","P_AVG","R_AVG","S_AVG","T_AVG","V_AVG","W_AVG","NA_AVG"
2016,"LFMP","Perpignan-Rivesaltes","France",4265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"LFMT","Montpellier-Méditerranée","France",14199,73,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0.00514120712726248,0,0,0,0,0,0,0,0,0.00514120712726248,0,0,0,0,0,0,0
2016,"LFMU","Béziers-Vias","France",2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"LFMV","Avignon-Caumont","France",3216,983,0,0,0,0,0,498,286,0,0,0,0,0,199,0,0,0,0.305659203980099,0,0,0,0,0,0.154850746268657,0.0889303482587065,0,0,0,0,0,0.0618781094527363,0,0,0
2016,"LFOB","Beauvais-Tillé","France",12882,21239,0,15153,0,18,1559,0,0,0,23,0,0,0,0,0,4486,0,1.64873466852973,0,1.17629250116442,0,0.00139729855612483,0.121021580499922,0,0,0,0.00178543704393728,0,0,0,0,0,0.348237851265331,0
2016,"LFOH","Le Havre-Octeville","France",509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"LFOK","Châlons-Vatry","France",1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"LFOT","Tours-Val de Loire","France",1674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"LFPB","Paris-Le Bourget","France",26319,26408,0,2917,0,418,521,5768,0,0,3949,668,0,7653,2517,0,1997,0,1.00338158744633,0,0.110832478437631,0,0.0158820623883886,0.0197955849386375,0.219157262813937,0,0,0.15004369466925,0.0253809035297694,0,0.290778525019948,0.0956343326114214,0,0.0758767430373494,0
2016,"LFPG","Paris-Charles-de-Gaulle","France",239480,126191,0,10989,0,0,8957,11921,0,0,5483,2898,0,6437,845,0,78661,0,0.526937531317855,0,0.0458869216636045,0,0,0.0374018707198931,0.0497786871555036,0,0,0.0228954401202606,0.0121012193085018,0,0.0268790713211959,0.00352847836980124,0,0.328465842659095,0
2016,"LFPN","Toussus-le-Noble","France",4678,7443,0,5135,0,0,88,1424,0,0,0,0,0,125,3,605,63,0,1.59106455750321,0,1.09769132107738,0,0,0.0188114578879863,0.304403591278324,0,0,0,0,0,0.0267208208636169,0.000641299700726806,0.129328772979906,0.0134672937152629,0
2016,"LFPO","Paris-Orly","France",118921,226247,0,7125,0,31,84475,39222,0,180,7806,1854,0,287,394,0,84873,0,1.90249829718889,0,0.0599137242370986,0,0.000260677256329832,0.710345523498793,0.329815591863506,0,0.00151360987546354,0.0656402149326023,0.0155901817172745,0,0.00241336685698909,0.00331312383851464,0,0.713692283112318,0
2016,"LFQQ","Lille-Lesquin","France",11977,2598,0,0,0,0,0,1777,0,0,133,0,0,18,528,0,142,0,0.216915755197462,0,0,0,0,0,0.148367704767471,0,0,0.011104617182934,0,0,0.00150288052099858,0.044084495282625,0,0.0118560574434332,0
2016,"LFRB","Brest-Bretagne","France",7679,145,64,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0.0188826670139341,0.00833441854408126,0,0,0,0,0.0105482484698528,0,0,0,0,0,0,0,0,0,0
2016,"LFRD","Dinard-Pleurtuit-Saint-Malo","France",1739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"LFRG","Deauville-Normandie","France",1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"LFRH","Lorient-Lann Bihoué","France",2931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"LFRK","Caen-Carpiquet","France",2757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"LFRM","Le Mans","France",776,989,0,0,0,0,0,0,0,0,0,989,0,0,0,0,0,0,1.27448453608247,0,0,0,0,0,0,0,0,0,1.27448453608247,0,0,0,0,0,0
2016,"LFRN","Rennes-Saint-Jacques","France",8746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"LFRO","Lannion","France",748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"LFRQ","Quimper-Pluguffan","France",1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"LFRS","Nantes-Atlantique","France",26610,8898,0,0,0,48,0,2482,0,0,176,0,0,0,3405,0,2787,0,0.334385569334837,0,0,0,0.00180383314543405,0,0.0932732055618189,0,0,0.00661405486659151,0,0,0,0.127959413754228,0,0.104735062006764,0
2016,"LFRZ","Saint-Nazaire-Montoir","France",1584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"LFSB","Bâle-Mulhouse","France",38677,12361,103,34,0,0,102,8900,0,0,0,1503,0,246,106,0,1367,0,0.31959562530703,0.00266308141789694,0.000879075419499961,0,0,0.00263722625849988,0.230110918633813,0,0,0,0.0388603045737777,0,0.00636036921167619,0.00274064689608811,0,0.0353440028957779,0
2016,"LFSL","Brive-Souillac","France",1682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"LFST","Strasbourg-Entzheim","France",10832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"LFTH","Hyères-Le Palyvestre","France",5412,29,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0.00535846267553585,0,0,0,0,0,0,0.00535846267553585,0,0,0,0,0,0,0,0,0
2016,"LFTW","Nîmes-Garons","France",2130,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.00187793427230047,0,0,0,0.00187793427230047,0,0,0,0,0,0,0,0,0,0,0,0
2016,"LGAV","Athens","Greece",91128,23779,0,21340,0,2,2199,0,0,0,0,0,0,238,0,0,0,0,0.260940654902994,0,0.234176103941708,0,2.19471512597665e-05,0.0241308928101132,0,0,0,0,0,0,0.00261171099991221,0,0,0,0
2016,"LGIR","Heraklion","Greece",25368,52878,0,42780,0,0,9997,0,0,0,0,0,0,101,0,0,0,0,2.08443708609272,0,1.68637653736991,0,0,0.394079154840744,0,0,0,0,0,0,0.00398139388205613,0,0,0,0
2016,"LGKF","Kefallinia","Greece",2695,13399,0,569,0,0,12498,0,0,0,0,0,0,0,332,0,0,0,4.97179962894249,0,0.21113172541744,0,0,4.63747680890538,0,0,0,0,0,0,0,0.123191094619666,0,0,0
2016,"LGKO","Kos","Greece",7722,2974,0,573,0,0,1958,0,0,0,0,0,0,0,0,0,443,0,0.385133385133385,0,0.0742035742035742,0,0,0.253561253561254,0,0,0,0,0,0,0,0,0,0.0573685573685574,0
2016,"LGKR","Corfu","Greece",10998,993,0,775,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0.0902891434806328,0,0.0704673577014003,0,0,0.0198217857792326,0,0,0,0,0,0,0,0,0,0,0
2016,"LGMK","Mikonos","Greece",6518,74327,0,2536,0,0,71485,0,0,0,0,0,0,0,0,0,306,0,11.4033445842283,0,0.389076403804848,0,0,10.9673212641915,0,0,0,0,0,0,0,0,0,0.046946916231973,0
2016,"LGPZ","Aktion","Greece",2441,847,0,0,0,0,847,0,0,0,0,0,0,0,0,0,0,0,0.346988938959443,0,0,0,0,0.346988938959443,0,0,0,0,0,0,0,0,0,0,0
2016,"LGRP","Rodos","Greece",18752,17087,0,9235,0,0,7507,0,0,193,0,0,0,0,0,0,152,0,0.911209470989761,0,0.492480802047782,0,0,0.400330631399317,0,0,0.0102922354948805,0,0,0,0,0,0,0.00810580204778157,0
2016,"LGSA","Khania/Souda","Greece",13242,69573,0,47292,0,0,22281,0,0,0,0,0,0,0,0,0,0,0,5.25396465790666,0,3.57136384231989,0,0,1.68260081558677,0,0,0,0,0,0,0,0,0,0,0
2016,"LGSK","Skiathos","Greece",2029,13488,0,226,0,0,13262,0,0,0,0,0,0,0,0,0,0,0,6.647609659931,0,0.111384918679152,0,0,6.53622474125185,0,0,0,0,0,0,0,0,0,0,0
2016,"LGSR","Santorini","Greece",7448,32048,0,509,0,0,29190,57,0,0,20,0,0,2272,0,0,0,0,4.30290010741139,0,0.0683404940923738,0,0,3.91917293233083,0.0076530612244898,0,0,0.00268528464017186,0,0,0.305048335123523,0,0,0,0
2016,"LGTS","Thessaloniki","Greece",26703,31839,0,3185,0,0,25970,0,0,0,1412,839,0,0,91,0,342,0,1.19233793955735,0,0.119274987829083,0,0,0.972549900760214,0,0,0,0.0528779537879639,0.0314196906714601,0,0,0.00340785679511665,0,0.0128075497135153,0
2016,"LGZA","Zakinthos","Greece",5469,60633,0,35908,0,0,19907,0,0,0,0,0,0,0,486,0,4332,0,11.0866703236423,0,6.56573413786798,0,0,3.63997074419455,0,0,0,0,0,0,0,0.0888645090510148,0,0.792100932528799,0
2016,"LHBP","Budapest/ Ferihegy","Hungary",47849,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0.00213170599176576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00213170599176576,0
2016,"LIBR","Brindisi","Italy",8929,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.00100795161832232,0,0,0,0,0,0.00100795161832232,0,0,0,0,0,0,0,0,0,0
2016,"LICC","Catania","Italy",30788,8197,141,170,0,0,0,347,0,0,1782,0,0,0,5757,0,0,0,0.266240093542939,0.00457970637910874,0.00552163180459919,0,0,0,0.0112706249187995,0,0,0.0578796933870339,0,0,0,0.186988437053397,0,0,0
2016,"LIMC","Milan/ Malpensa","Italy",83375,1498,0,0,0,0,0,1498,0,0,0,0,0,0,0,0,0,0,0.0179670164917541,0,0,0,0,0,0.0179670164917541,0,0,0,0,0,0,0,0,0,0
2016,"LIME","Bergamo","Italy",39838,218,135,0,0,0,0,11,0,0,0,0,0,0,0,0,72,0,0.00547216225714142,0.00338872433355088,0,0,0,0,0.000276118279030072,0,0,0,0,0,0,0,0,0.00180731964456047,0
2016,"LIML","Milan/ Linate","Italy",58563,1017,0,0,0,0,0,349,0,0,0,0,0,0,0,0,668,0,0.0173659136314738,0,0,0,0,0,0.00595939415672011,0,0,0,0,0,0,0,0,0.0114065194747537,0
2016,"LIPH","Treviso","Italy",8867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"LIPZ","Venice","Italy",44987,11942,0,0,0,426,1049,463,0,0,0,0,0,0,0,0,10004,0,0.265454464623113,0,0,0,0.0094694022717674,0.0233178473781315,0.0102918620934937,0,0,0,0,0,0,0,0,0.222375352879721,0
2016,"LIRA","Rome/Ciampino","Italy",25263,3218,0,0,0,0,0,1509,0,0,688,0,0,0,0,0,1021,0,0.127379962791434,0,0,0,0,0,0.0597316233226458,0,0,0.0272335035427305,0,0,0,0,0,0.0404148359260579,0
2016,"LIRF","Rome/Fiumicino","Italy",156966,35580,0,0,0,3167,0,900,0,0,0,0,0,0,0,0,31513,0,0.22667329230534,0,0,0,0.0201763439216136,0,0.0057337257750086,0,0,0,0,0,0,0,0,0.200763222608718,0
2016,"LIRP","Pisa San Giusto","Italy",20920,13915,0,13,0,0,6619,0,0,0,0,0,0,0,3978,0,3305,0,0.665152963671128,0,0.000621414913957935,0,0,0.316395793499044,0,0,0,0,0,0,0,0.190152963671128,0,0.157982791586998,0
2016,"LJLJ","Ljubljana","Slovenia",13638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"LJMB","Maribor","Slovenia",795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"LJPZ","Portorož","Slovenia",737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"LKKV","Karlovy Vary","Czech Republic",927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"LKMT","Ostrava","Czech Republic",3177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"LKPR","Prague","Czech Republic",66052,1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1083,0,0.0163961727124084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163961727124084,0
2016,"LKTB","Brno-Turany","Czech Republic",4632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"LMML","Malta","Malta",22292,209,115,0,0,0,0,0,0,0,11,83,0,0,0,0,0,0,0.00937556073927867,0.00515880136371793,0,0,0,0,0,0,0,0.000493450565225193,0.00372330881033555,0,0,0,0,0,0
2016,"LOWG","Graz","Austria",9195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"LOWI","Innsbruck","Austria",9433,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0.0516272659811301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516272659811301,0
2016,"LOWK","Klagenfurt","Austria",3376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"LOWL","Linz","Austria",6303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"LOWS","Salzburg","Austria",13897,1682,0,0,0,0,0,0,0,0,0,583,0,0,0,0,1099,0,0.121033316543139,0,0,0,0,0,0,0,0,0,0.0419515003238109,0,0,0,0,0.0790818162193279,0
2016,"LOWW","Vienna","Austria",120887,115569,0,25,0,91,13173,0,0,0,0,0,0,0,2523,0,99757,0,0.956008503809343,0,0.000206804701911703,0,0.000752769114958598,0.108969533531314,0,0,0,0,0,0,0,0.020870730516929,0,0.825208665944229,0
2016,"LPAZ","Santa Maria","Portugal",1372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"LPCS","Cascais","Portugal",1860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"LPFL","Flores","Portugal",747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"LPFR","Faro","Portugal",26515,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,9,0,0.0030171600980577,0,0,0,0,0,0,0,0,0,0,0,0,0.00267772958702621,0,0.000339430511031492,0
2016,"LPHR","Horta","Portugal",2271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"LPMA","Madeira","Portugal",12228,244,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0.0199542034674518,0,0,0,0,0.0199542034674518,0,0,0,0,0,0,0,0,0,0,0
2016,"LPPD","Ponta Delgada","Portugal",7972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"LPPR","Porto","Portugal",39370,36734,0,555,0,0,218,0,0,0,20,0,0,0,164,0,35777,0,0.933045466090932,0,0.0140970281940564,0,0,0.00553721107442215,0,0,0,0.000508001016002032,0,0,0,0.00416560833121666,0,0.908737617475235,0
2016,"LPPS","Porto Santo","Portugal",1706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"LPPT","Lisbon","Portugal",91343,80475,0,18034,0,0,22451,0,1829,0,2015,1521,0,303,155,0,34167,0,0.88101989205522,0,0.197431658693058,0,0,0.245787854570137,0,0.0200234281773097,0,0.0220597090089005,0.0166515222841378,0,0.00331716716113988,0.00169690069299235,0,0.374051651467545,0
2016,"LQSA","Sarajevo","Bosnia and Herzegovina",5317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"LRBS","Bucharest/ Baneasa","Romania",1686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"LROP","Bucharest/ Otopeni","Romania",53833,18868,0,0,0,0,18776,0,0,0,0,0,0,0,0,0,92,0,0.350491334311668,0,0,0,0,0.34878234540152,0,0,0,0,0,0,0,0,0,0.00170898891014805,0
2016,"LSGG","Geneva","Switzerland",91524,101855,0,1704,0,0,11952,0,0,0,0,71,0,10744,97,0,77287,0,1.11287749661291,0,0.0186180673921594,0,0,0.130588698046414,0,0,0,0,0.000775752808006643,0,0.117389974214414,0.0010598313010795,0,0.844445172850837,0
2016,"LSGS","Sion","Switzerland",2673,4213,0,133,0,0,237,0,3530,0,9,0,0,0,0,0,304,0,1.5761316872428,0,0.0497568275346053,0,0,0.0886644219977553,0,1.32061354283577,0,0.00336700336700337,0,0,0,0,0,0.113729891507669,0
2016,"LSZH","Zürich","Switzerland",131265,294577,0,1144,0,0,108300,0,0,0,24,0,0,171,293,49655,134990,0,2.24413971736563,0,0.00871519445396716,0,0,0.825048565878185,0,0,0,0.000182836247286024,0,0,0.00130270826191292,0.00223212585228355,0.378280577457814,1.02837770921419,0
2016,"LTAC","Ankara/ Esenboga","Turkey",50098,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,0.00726575911214021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00726575911214021,0
2016,"LTAI","Antalya","Turkey",61630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"LTBA","Istanbul/ Atatürk","Turkey",227431,717906,0,2714,0,0,556530,0,0,0,1767,3067,0,0,0,0,153828,0,3.15658815201094,0,0.0119332896570828,0,0,2.44702788977756,0,0,0,0.00776938939722377,0.0134854087613386,0,0,0,0,0.676372174417735,0
2016,"LTBJ","Izmir/ Adnan Menderes","Turkey",40028,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0.000299790146897172,0,0,0,0,0,0,0,0,0.000299790146897172,0,0,0,0,0,0,0
2016,"LTFJ","Istanbul/ Sabiha Gökçen","Turkey",112632,1235487,0,1599,0,0,1074958,0,0,0,0,4134,0,0,0,0,154796,0,10.9692360963137,0,0.014196675900277,0,0,9.54398394772356,0,0,0,0,0.0367036011080332,0,0,0,0,1.37435187158179,0
2016,"LUKK","Chi<U+0219>inau","Moldova",11170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"LWSK","Skopje","The former Yugoslav Republic of Macedonia",7611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"LYBE","Belgrade/ Nikola Tesla","Serbia",31705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"LYPG","Podgorica","Montenegro",5707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"LZIB","Bratislava","Slovakia",10496,29,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0.00276295731707317,0,0,0,0,0,0,0,0,0,0.00276295731707317,0,0,0,0,0,0
2016,"NA","Europe","All Countries",14949002,13133192,30112,634100,0,20956,5568522,193886,16220,4906,99374,92504,0,240892,84068,314484,5833168,0,0.878533028492471,0.00201431506932704,0.0424175473386116,0,0.00140183271097295,0.372501254598802,0.0129698290227,0.00108502226436253,0.000328182443215942,0.00664753406280901,0.0061879716117504,0,0.0161142529782256,0.0056236530037256,0.0210371234146601,0.390204509973308,0
2016,"UDYZ","Zvartnots","Armenia",9139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"UGTB","Tbilisi","Georgia",11882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"UKBB","Kiev/Boryspil","Ukraine",37190,498,0,0,0,0,36,0,0,0,0,0,0,0,0,0,462,0,0.0133906964237698,0,0,0,0,0.000968002151115891,0,0,0,0,0,0,0,0,0,0.0124226942726539,0
2016,NA,"All Albania","Albania",11160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,NA,"All Armenia","Armenia",9139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,NA,"All Austria","Austria",163091,117738,0,25,0,91,13173,0,0,0,0,583,0,0,2523,0,101343,0,0.721915985554077,0,0.000153288654800081,0,0.000557970703472295,0.0807708579872587,0,0,0,0,0.00357469142993789,0,0,0.0154698910424242,0,0.621389285736184,0
2016,NA,"All Belgium","Belgium",161582,118122,27,378,0,0,8172,0,0,0,170,153,0,24590,0,0,84632,0,0.731034397395749,0.000167097820301766,0.00233936948422473,0,0,0.0505749402780013,0,0,0,0.0010520973870852,0.000946887648376676,0,0.152182792637794,0,0,0.523771212139966,0
2016,NA,"All Bosnia and Herzegovina","Bosnia and Herzegovina",5317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,NA,"All Bulgaria","Bulgaria",25294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,NA,"All Croatia","Croatia",20057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,NA,"All Cyprus","Cyprus",35170,17946,0,131,0,0,17807,0,0,0,8,0,0,0,0,0,0,0,0.510264429911857,0,0.00372476542507819,0,0,0.506312197895934,0,0,0,0.00022746659084447,0,0,0,0,0,0,0
2016,NA,"All Czech Republic","Czech Republic",74788,1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1083,0,0.0144809327699631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144809327699631,0
2016,NA,"All Denmark","Denmark",132919,3982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3982,0,0.0299580947795274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299580947795274,0
2016,NA,"All Estonia","Estonia",19291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,NA,"All Finland","Finland",84296,22821,0,0,0,0,325,0,0,0,0,0,0,0,509,0,21987,0,0.270724589541615,0,0,0,0,0.00385546170636804,0,0,0,0,0,0,0,0.00603824618012717,0,0.26083088165512,0
2016,NA,"All France","France",905535,538447,4071,53844,0,785,125580,91800,2751,180,18968,15122,0,15957,11165,605,197619,0,0.594617546533265,0.00449568487137438,0.0594609816296444,0,0.000866890843534485,0.1386804485746,0.101376534313969,0.00303798307078136,0.000198777518262685,0.0209467331467033,0.0166995201731573,0,0.017621626993987,0.012329727730016,0.000668113325271801,0.218234524341964,0
2016,NA,"All Georgia","Georgia",11882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,NA,"All Germany","Germany",1009551,453676,929,2488,0,604,30446,0,0,2080,6310,6388,0,1,4448,27484,372498,0,0.449383934045927,0.000920211064126528,0.00246446192416233,0,0.000598285772586031,0.0301579613115137,0,0,0.00206032186585918,0.00625030335267857,0.00632756542264829,0,9.90539358586144e-07,0.00440591906699117,0.0272239837313816,0.368973929994621,0
2016,NA,"All Greece","Greece",220513,393865,0,164928,0,2,217319,57,0,193,1432,839,0,2611,909,0,5575,0,1.78613052291702,0,0.747928693546412,0,9.06976005949763e-06,0.985515593184982,0.000258488161695682,0,0.000875231845741521,0.0064939482026003,0.00380476434495925,0,0.0118405717576742,0.00412220594704167,0,0.0252819561658496,0
2016,NA,"All Hungary","Hungary",47849,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0.00213170599176576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00213170599176576,0
2016,NA,"All Ireland","Ireland",137080,19884,0,0,0,0,827,0,0,0,0,0,0,0,154,0,18903,0,0.145053983075576,0,0,0,0,0.00603297344616282,0,0,0,0,0,0,0,0.0011234315728042,0,0.137897578056609,0
2016,NA,"All Italy","Italy",478496,75594,276,183,0,3593,7668,5086,0,0,2470,0,0,0,9735,0,46583,0,0.157982511870528,0.00057680732963285,0.000382448338126129,0,0.00750894469337257,0.0160252123319735,0.0106291379656256,0,0,0.00516200762388818,0,0,0,0.0203449976593326,0,0.0973529559285762,0
2016,NA,"All Latvia","Latvia",33925,309,0,0,0,0,0,0,0,0,309,0,0,0,0,0,0,0,0.00910832719233604,0,0,0,0,0,0,0,0,0.00910832719233604,0,0,0,0,0,0,0
2016,NA,"All Lithuania","Lithuania",26561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,NA,"All Luxembourg","Luxembourg",32790,2672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2672,0,0.0814882586154315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0814882586154315,0
2016,NA,"All Malta","Malta",22292,209,115,0,0,0,0,0,0,0,11,83,0,0,0,0,0,0,0.00937556073927867,0.00515880136371793,0,0,0,0,0,0,0,0.000493450565225193,0.00372330881033555,0,0,0,0,0,0
2016,NA,"All Moldova","Moldova",11170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,NA,"All Montenegro","Montenegro",5707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
