"YEAR","MONTH","ICAO","NAME","STATE","FLIGHTS_TOTAL","DELAY","A","C","D","E","G","I","M","N","O","P","R","S","T","V","W","NA","DELAY_AVG","A_AVG","C_AVG","D_AVG","E_AVG","G_AVG","I_AVG","M_AVG","N_AVG","O_AVG","P_AVG","R_AVG","S_AVG","T_AVG","V_AVG","W_AVG","NA_AVG","LABEL"
2016,"JUN","EGBB","Birmingham","United Kingdom",5149,731,0,0,0,0,0,0,0,0,0,0,0,33,0,0,698,0,0.141969314429986,0,0,0,0,0,0,0,0,0,0,0,0.00640901145853564,0,0,0.135560302971451,0,"Birmingham (EGBB) "
2016,"JUN","EGCC","Manchester","United Kingdom",9022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Manchester (EGCC) "
2016,"JUN","EGGW","London/ Luton","United Kingdom",6182,9902,0,216,0,0,723,0,0,0,0,0,0,1342,0,0,7621,0,1.60174700744096,0,0.0349401488191524,0,0,0.116952442575218,0,0,0,0,0,0,0.217081850533808,0,0,1.23277256551278,0,"London/ Luton (EGGW) "
2016,"JUN","EGHI","Southampton","United Kingdom",1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Southampton (EGHI) "
2016,"JUN","EGKB","Biggin Hill","United Kingdom",646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Biggin Hill (EGKB) "
2016,"JUN","EGKK","London/ Gatwick","United Kingdom",12897,41728,0,2347,0,0,5014,0,0,0,4040,0,0,1654,0,0,28673,0,3.23548111964023,0,0.181980305497402,0,0,0.388772582771187,0,0,0,0.313251143676824,0,0,0.128246879119175,0,0,2.22323020857564,0,"London/ Gatwick (EGKK) "
2016,"JUN","EGLC","London/ City","United Kingdom",3795,7087,0,385,0,0,1688,0,0,0,0,0,0,0,0,0,5014,0,1.86745718050066,0,0.101449275362319,0,0,0.444795783926219,0,0,0,0,0,0,0,0,0,1.32121212121212,0,"London/ City (EGLC) "
2016,"JUN","EGLF","Farnborough","United Kingdom",1231,286,0,38,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0.232331437855402,0,0.0308692120227457,0,0,0,0,0,0,0,0,0,0,0,0,0.201462225832656,0,"Farnborough (EGLF) "
2016,"JUN","EGLL","London/ Heathrow","United Kingdom",20055,51371,0,1107,0,0,0,0,0,0,0,0,0,423,0,0,49841,0,2.56150585888806,0,0.0551982049364248,0,0,0,0,0,0,0,0,0,0.0210919970082274,0,0,2.48521565694341,0,"London/ Heathrow (EGLL) "
2016,"JUN","EGNX","East Midlands","United Kingdom",3294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"East Midlands (EGNX) "
2016,"JUN","EGPD","Aberdeen","United Kingdom",2702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Aberdeen (EGPD) "
2016,"JUN","EGPF","Glasgow","United Kingdom",4372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Glasgow (EGPF) "
2016,"JUN","EGPH","Edinburgh","United Kingdom",5578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Edinburgh (EGPH) "
2016,"JUN","EGSS","London/ Stansted","United Kingdom",7911,15528,0,0,0,981,0,0,0,0,0,0,0,3697,0,0,10850,0,1.96283655669321,0,0,0,0.124004550625711,0,0,0,0,0,0,0,0.467323979269372,0,0,1.37150802679813,0,"London/ Stansted (EGSS) "
2016,"JUN","EHAM","Amsterdam/ Schiphol","Netherlands",21796,39390,0,946,0,0,13915,0,0,0,0,0,0,0,0,0,24529,0,1.80721233253808,0,0.0434024591668196,0,0,0.638419893558451,0,0,0,0,0,0,0,0,0,1.12538997981281,0,"Amsterdam/ Schiphol (EHAM) "
2016,"JUN","EHBK","Maastricht-Aachen","Netherlands",456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Maastricht-Aachen (EHBK) "
2016,"JUN","EHGG","Groningen","Netherlands",428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Groningen (EHGG) "
2016,"JUN","EHRD","Rotterdam","Netherlands",1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rotterdam (EHRD) "
2016,"JUN","EICK","Cork","Ireland",1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cork (EICK) "
2016,"JUN","EIDL","Donegal","Ireland",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Donegal (EIDL) "
2016,"JUN","EIDW","Dublin","Ireland",10004,10607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10607,0,1.06027588964414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06027588964414,0,"Dublin (EIDW) "
2016,"JUN","EIKN","Connaught","Ireland",347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Connaught (EIKN) "
2016,"JUN","EIKY","Kerry/Farranfore","Ireland",202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kerry/Farranfore (EIKY) "
2016,"JUN","EINN","Shannon","Ireland",1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Shannon (EINN) "
2016,"JUN","EISG","Sligo","Ireland",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sligo (EISG) "
2016,"JUN","EIWF","Waterford","Ireland",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Waterford (EIWF) "
2016,"JUN","EIWT","Weston","Ireland",60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Weston (EIWT) "
2016,"JUN","EKCH","Copenhagen/ Kastrup","Denmark",12024,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0.00548902195608782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00548902195608782,0,"Copenhagen/ Kastrup (EKCH) "
2016,"JUN","ELLX","Luxembourg","Luxembourg",2960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Luxembourg (ELLX) "
2016,"JUN","ENBR","Bergen","Norway",3946,101,0,0,0,0,94,0,0,0,0,0,0,0,7,0,0,0,0.0255955397871262,0,0,0,0,0.0238215914850482,0,0,0,0,0,0,0,0.00177394830207805,0,0,0,"Bergen (ENBR) "
2016,"JUN","ENGM","Oslo/ Gardermoen","Norway",10855,6223,0,334,0,0,533,0,0,0,0,0,0,1163,878,0,3315,0,0.573284200829111,0,0.0307692307692308,0,0,0.0491017964071856,0,0,0,0,0,0,0.107139567019807,0.0808843850760018,0,0.305389221556886,0,"Oslo/ Gardermoen (ENGM) "
2016,"JUN","ENHD","Haugesund","Norway",292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Haugesund (ENHD) "
2016,"JUN","ENVA","Trondheim","Norway",2516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Trondheim (ENVA) "
2016,"JUN","ENZV","Stavanger","Norway",3097,15,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0.0048433968356474,0,0,0,0,0,0,0,0,0,0,0,0,0.0048433968356474,0,0,0,"Stavanger (ENZV) "
2016,"JUN","EPBY","Bydgoszcz","Poland",194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bydgoszcz (EPBY) "
2016,"JUN","EPGD","Gdansk","Poland",1732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gdansk (EPGD) "
2016,"JUN","EPKK","Krakow - Balice","Poland",2076,213,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0.102601156069364,0,0,0,0,0,0,0,0,0,0,0,0,0.102601156069364,0,0,0,"Krakow - Balice (EPKK) "
2016,"JUN","EPKT","Katowice - Pyrzowice","Poland",1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Katowice - Pyrzowice (EPKT) "
2016,"JUN","EPLB","Lublin","Poland",147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lublin (EPLB) "
2016,"JUN","EPLL","Lodz - Lublinek","Poland",213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lodz - Lublinek (EPLL) "
2016,"JUN","EPMO","Warszawa/ Modlin","Poland",805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Warszawa/ Modlin (EPMO) "
2016,"JUN","EPPO","Poznan - Lawica","Poland",974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poznan - Lawica (EPPO) "
2016,"JUN","EPRA","Radom","Poland",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Radom (EPRA) "
2016,"JUN","EPRZ","Rzeszow - Jasionka","Poland",365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rzeszow - Jasionka (EPRZ) "
2016,"JUN","EPSC","Szczecin - Goleniów","Poland",252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Szczecin - Goleniów (EPSC) "
2016,"JUN","EPSY","Olsztyn-Mazury","Poland",62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Olsztyn-Mazury (EPSY) "
2016,"JUN","EPWA","Warszawa/ Chopina","Poland",7114,7995,0,309,0,0,6317,0,0,0,70,0,0,0,0,0,1299,0,1.12384031487208,0,0.0434354793365195,0,0,0.887967388248524,0,0,0,0.00983975260050604,0,0,0,0,0,0.182597694686534,0,"Warszawa/ Chopina (EPWA) "
2016,"JUN","EPWR","Wroclaw/ Strachowice","Poland",1166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wroclaw/ Strachowice (EPWR) "
2016,"JUN","EPZG","Zielona Gora - Babimost","Poland",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zielona Gora - Babimost (EPZG) "
2016,"JUN","ESSA","Stockholm/ Arlanda","Sweden",9869,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0.0065862802715574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0065862802715574,0,"Stockholm/ Arlanda (ESSA) "
2016,"JUN","ESSB","Stockholm/ Bromma","Sweden",2315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stockholm/ Bromma (ESSB) "
2016,"JUN","EVLA","Liepaja","Latvia",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Liepaja (EVLA) "
2016,"JUN","EVRA","Riga","Latvia",3094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Riga (EVRA) "
2016,"JUN","EYKA","Kaunas","Lithuania",328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kaunas (EYKA) "
2016,"JUN","EYPA","Palanga","Lithuania",178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Palanga (EYPA) "
2016,"JUN","EYSA","Šiauliai","Lithuania",51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Šiauliai (EYSA) "
2016,"JUN","EYVI","Vilnius","Lithuania",1853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Vilnius (EYVI) "
2016,"JUN","GCFV","Fuerteventura","Spain",1734,487,0,219,0,0,268,0,0,0,0,0,0,0,0,0,0,0,0.280853517877739,0,0.126297577854671,0,0,0.154555940023068,0,0,0,0,0,0,0,0,0,0,0,"Fuerteventura (GCFV) "
2016,"JUN","GCGM","La Gomera","Spain",62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"La Gomera (GCGM) "
2016,"JUN","GCHI","Hierro","Spain",131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hierro (GCHI) "
2016,"JUN","GCLA","La Palma","Spain",635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"La Palma (GCLA) "
2016,"JUN","GCLP","Gran Canaria","Spain",4070,5634,0,55,0,0,5579,0,0,0,0,0,0,0,0,0,0,0,1.38427518427518,0,0.0135135135135135,0,0,1.37076167076167,0,0,0,0,0,0,0,0,0,0,0,"Gran Canaria (GCLP) "
2016,"JUN","GCRR","Lanzarote","Spain",2155,802,0,487,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0.37215777262181,0,0.225986078886311,0,0,0.146171693735499,0,0,0,0,0,0,0,0,0,0,0,"Lanzarote (GCRR) "
2016,"JUN","GCTS","Tenerife Sur/Reina Sofia","Spain",2265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tenerife Sur/Reina Sofia (GCTS) "
2016,"JUN","GCXO","Tenerife North","Spain",2254,2617,0,622,0,0,0,0,0,0,0,0,0,0,0,0,1995,0,1.16104702750665,0,0.275953859804791,0,0,0,0,0,0,0,0,0,0,0,0,0.885093167701863,0,"Tenerife North (GCXO) "
2016,"JUN","GEML","Melilla","Spain",356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Melilla (GEML) "
2016,"JUN","LATI","Tirana","Albania",861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tirana (LATI) "
2016,"JUN","LBSF","Sofia","Bulgaria",2182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sofia (LBSF) "
2016,"JUN","LCLK","Larnaca","Cyprus",2813,828,0,0,0,0,828,0,0,0,0,0,0,0,0,0,0,0,0.294347671525062,0,0,0,0,0.294347671525062,0,0,0,0,0,0,0,0,0,0,0,"Larnaca (LCLK) "
2016,"JUN","LCPH","Paphos","Cyprus",896,1410,0,131,0,0,1279,0,0,0,0,0,0,0,0,0,0,0,1.57366071428571,0,0.146205357142857,0,0,1.42745535714286,0,0,0,0,0,0,0,0,0,0,0,"Paphos (LCPH) "
2016,"JUN","LDZA","Zagreb","Croatia",1793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zagreb (LDZA) "
2016,"JUN","LDZL","Lucko","Croatia",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lucko (LDZL) "
2016,"JUN","LEAB","Albacete","Spain",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albacete (LEAB) "
2016,"JUN","LEAL","Alicante","Spain",4299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alicante (LEAL) "
2016,"JUN","LEAM","Almeria","Spain",506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Almeria (LEAM) "
2016,"JUN","LEAS","Asturias","Spain",529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Asturias (LEAS) "
2016,"JUN","LEBA","Cordoba","Spain",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cordoba (LEBA) "
2016,"JUN","LEBB","Bilbao","Spain",1907,52,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272679601468275,0,0.0272679601468275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bilbao (LEBB) "
2016,"JUN","LEBG","Burgos","Spain",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Burgos (LEBG) "
2016,"JUN","LEBL","Barcelona","Spain",14432,37365,0,742,0,0,20121,0,0,0,0,0,0,0,85,14555,1862,0,2.58903824833703,0,0.0514135254988914,0,0,1.39419345898004,0,0,0,0,0,0,0,0.00588968957871397,1.00852272727273,0.129018847006652,0,"Barcelona (LEBL) "
2016,"JUN","LEBZ","Badajoz","Spain",61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Badajoz (LEBZ) "
2016,"JUN","LECO","La Coruna","Spain",477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"La Coruna (LECO) "
2016,"JUN","LECU","Madrid/Cuatro Viento","Spain",109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Madrid/Cuatro Viento (LECU) "
2016,"JUN","LEDA","Lleida/Alguaire","Spain",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lleida/Alguaire (LEDA) "
2016,"JUN","LEGE","Gerona","Spain",868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gerona (LEGE) "
2016,"JUN","LEGR","Granada","Spain",374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Granada (LEGR) "
2016,"JUN","LEGT","Madrid/Getafe","Spain",131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Madrid/Getafe (LEGT) "
2016,"JUN","LEIB","Ibiza","Spain",4524,1041,0,0,0,0,1041,0,0,0,0,0,0,0,0,0,0,0,0.230106100795756,0,0,0,0,0.230106100795756,0,0,0,0,0,0,0,0,0,0,0,"Ibiza (LEIB) "
2016,"JUN","LEIZ","Abad","Spain",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Abad (LEIZ) "
2016,"JUN","LEJR","Jerez De La Frontera","Spain",659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jerez De La Frontera (LEJR) "
2016,"JUN","LELC","Murcia San Javier","Spain",474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Murcia San Javier (LELC) "
2016,"JUN","LELL","Sabadell","Spain",57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sabadell (LELL) "
2016,"JUN","LELN","Leon","Spain",36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Leon (LELN) "
2016,"JUN","LEMD","Madrid/ Barajas","Spain",16454,10330,0,272,0,0,5675,0,0,0,898,0,0,0,0,0,3485,0,0.627810866658563,0,0.016530934727118,0,0,0.344900935942628,0,0,0,0.0545763947976176,0,0,0,0,0,0.2118026011912,0,"Madrid/ Barajas (LEMD) "
2016,"JUN","LEMG","Málaga","Spain",6013,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0.00665225345085648,0,0,0,0,0,0,0,0,0.00665225345085648,0,0,0,0,0,0,0,"Málaga (LEMG) "
2016,"JUN","LEMH","Mahon","Spain",1897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mahon (LEMH) "
2016,"JUN","LEMO","Seville/Moron","Spain",255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Seville/Moron (LEMO) "
2016,"JUN","LEPA","Palma de Mallorca","Spain",11757,20015,0,4130,0,0,5180,0,0,0,3511,0,0,3159,0,0,4035,0,1.7023900654929,0,0.35128008845794,0,0,0.440588585523518,0,0,0,0.298630603044994,0,0,0.268690992600153,0,0,0.343199795866292,0,"Palma de Mallorca (LEPA) "
2016,"JUN","LEPP","Noain Pamplona","Spain",150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Noain Pamplona (LEPP) "
2016,"JUN","LERE","Valencia/Requena","Spain",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Valencia/Requena (LERE) "
2016,"JUN","LERJ","Logrono","Spain",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Logrono (LERJ) "
2016,"JUN","LERS","Reus","Spain",544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Reus (LERS) "
2016,"JUN","LERT","Rota","Spain",236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rota (LERT) "
2016,"JUN","LESA","Salamanca Matalan","Spain",124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Salamanca Matalan (LESA) "
2016,"JUN","LESB","Son Bonet","Spain",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Son Bonet (LESB) "
2016,"JUN","LESJ","Palma/Son San Juan","Spain",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Palma/Son San Juan (LESJ) "
2016,"JUN","LESO","San Sebastian","Spain",266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"San Sebastian (LESO) "
2016,"JUN","LEST","Santiago","Spain",902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Santiago (LEST) "
2016,"JUN","LETO","Madrid/Torrejon","Spain",94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Madrid/Torrejon (LETO) "
2016,"JUN","LEVC","Valencia","Spain",2533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Valencia (LEVC) "
2016,"JUN","LEVD","Valladolid","Spain",126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Valladolid (LEVD) "
2016,"JUN","LEVT","Vitoria","Spain",290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Vitoria (LEVT) "
2016,"JUN","LEVX","Vigo","Spain",401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Vigo (LEVX) "
2016,"JUN","LEXJ","Santander","Spain",392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Santander (LEXJ) "
2016,"JUN","LEZG","Zaragoza","Spain",304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zaragoza (LEZG) "
2016,"JUN","LEZL","Sevilla","Spain",1774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sevilla (LEZL) "
2016,"JUN","LFAQ","Albert-Bray","France",61,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0.344262295081967,0,0,0,0,0,0.344262295081967,0,0,0,0,0,0,0,0,0,0,"Albert-Bray (LFAQ) "
2016,"JUN","LFBA","Agen-La Garenne","France",281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Agen-La Garenne (LFBA) "
