"YEAR","MONTH","ICAO","NAME","STATE","ASMA_RADIUS","FLIGHTS_UNIMPEDED","TIME_REF","TIME_ADD","LABEL"
2017,"JUN","EDDB","Berlin/ Schoenefeld","Germany",40,4323,57736,3364,"Berlin/ Schoenefeld (EDDB)"
2017,"JUL","EDDB","Berlin/ Schoenefeld","Germany",40,4086,54578,2012,"Berlin/ Schoenefeld (EDDB)"
2017,"AUG","EDDB","Berlin/ Schoenefeld","Germany",40,3969,52135,1516,"Berlin/ Schoenefeld (EDDB)"
2017,"SEP","EDDB","Berlin/ Schoenefeld","Germany",40,4112,54307,1985,"Berlin/ Schoenefeld (EDDB)"
2017,"OCT","EDDB","Berlin/ Schoenefeld","Germany",40,4184,56925,3982,"Berlin/ Schoenefeld (EDDB)"
2017,"NOV","EDDB","Berlin/ Schoenefeld","Germany",40,3737,50067,3120,"Berlin/ Schoenefeld (EDDB)"
2017,"DEC","EDDB","Berlin/ Schoenefeld","Germany",40,3634,48726,3934,"Berlin/ Schoenefeld (EDDB)"
2017,"JAN","EDDE","Erfurt","Germany",40,67,843,92,"Erfurt (EDDE)"
2017,"FEB","EDDE","Erfurt","Germany",40,74,935,27,"Erfurt (EDDE)"
2017,"MAR","EDDE","Erfurt","Germany",40,98,1204,106,"Erfurt (EDDE)"
2017,"APR","EDDE","Erfurt","Germany",40,159,2018,127,"Erfurt (EDDE)"
2017,"MAY","EDDE","Erfurt","Germany",40,143,1783,87,"Erfurt (EDDE)"
2017,"JUN","EDDE","Erfurt","Germany",40,162,2024,34,"Erfurt (EDDE)"
2017,"JUL","EDDE","Erfurt","Germany",40,182,2272,68,"Erfurt (EDDE)"
2017,"AUG","EDDE","Erfurt","Germany",40,199,2596,0,"Erfurt (EDDE)"
2017,"SEP","EDDE","Erfurt","Germany",40,207,2715,0,"Erfurt (EDDE)"
2017,"OCT","EDDE","Erfurt","Germany",40,234,2988,57,"Erfurt (EDDE)"
2017,"NOV","EDDE","Erfurt","Germany",40,131,1725,16,"Erfurt (EDDE)"
2017,"DEC","EDDE","Erfurt","Germany",40,91,1228,19,"Erfurt (EDDE)"
2017,"JAN","EDDF","Frankfurt","Germany",40,16174,227274,28434,"Frankfurt (EDDF)"
2017,"FEB","EDDF","Frankfurt","Germany",40,15474,215240,31084,"Frankfurt (EDDF)"
2017,"MAR","EDDF","Frankfurt","Germany",40,18156,250215,35895,"Frankfurt (EDDF)"
2017,"APR","EDDF","Frankfurt","Germany",40,19084,260004,25308,"Frankfurt (EDDF)"
2017,"MAY","EDDF","Frankfurt","Germany",40,20040,279652,29750,"Frankfurt (EDDF)"
2017,"JUN","EDDF","Frankfurt","Germany",40,19899,272366,32081,"Frankfurt (EDDF)"
2017,"JUL","EDDF","Frankfurt","Germany",40,21096,282374,31000,"Frankfurt (EDDF)"
2017,"AUG","EDDF","Frankfurt","Germany",40,20580,280699,29904,"Frankfurt (EDDF)"
2017,"SEP","EDDF","Frankfurt","Germany",40,20934,285430,36349,"Frankfurt (EDDF)"
2017,"OCT","EDDF","Frankfurt","Germany",40,21531,283330,40353,"Frankfurt (EDDF)"
2017,"NOV","EDDF","Frankfurt","Germany",40,19085,255226,40431,"Frankfurt (EDDF)"
2017,"DEC","EDDF","Frankfurt","Germany",40,17183,228691,38429,"Frankfurt (EDDF)"
2017,"JAN","EDDG","Muenster-Osnabrueck","Germany",40,314,4238,217,"Muenster-Osnabrueck (EDDG)"
2017,"FEB","EDDG","Muenster-Osnabrueck","Germany",40,347,4650,176,"Muenster-Osnabrueck (EDDG)"
2017,"MAR","EDDG","Muenster-Osnabrueck","Germany",40,416,5681,44,"Muenster-Osnabrueck (EDDG)"
2017,"APR","EDDG","Muenster-Osnabrueck","Germany",40,450,6106,0,"Muenster-Osnabrueck (EDDG)"
2017,"MAY","EDDG","Muenster-Osnabrueck","Germany",40,524,6980,0,"Muenster-Osnabrueck (EDDG)"
2017,"JUN","EDDG","Muenster-Osnabrueck","Germany",40,539,7240,0,"Muenster-Osnabrueck (EDDG)"
2017,"JUL","EDDG","Muenster-Osnabrueck","Germany",40,614,8228,0,"Muenster-Osnabrueck (EDDG)"
2017,"AUG","EDDG","Muenster-Osnabrueck","Germany",40,542,7194,0,"Muenster-Osnabrueck (EDDG)"
2017,"SEP","EDDG","Muenster-Osnabrueck","Germany",40,587,7903,0,"Muenster-Osnabrueck (EDDG)"
2017,"OCT","EDDG","Muenster-Osnabrueck","Germany",40,628,8570,88,"Muenster-Osnabrueck (EDDG)"
2017,"NOV","EDDG","Muenster-Osnabrueck","Germany",40,443,6060,43,"Muenster-Osnabrueck (EDDG)"
2017,"DEC","EDDG","Muenster-Osnabrueck","Germany",40,374,5113,159,"Muenster-Osnabrueck (EDDG)"
2017,"JAN","EDDH","Hamburg","Germany",40,5431,69299,7774,"Hamburg (EDDH)"
2017,"FEB","EDDH","Hamburg","Germany",40,5136,65108,9045,"Hamburg (EDDH)"
2017,"MAR","EDDH","Hamburg","Germany",40,5816,74589,8340,"Hamburg (EDDH)"
2017,"APR","EDDH","Hamburg","Germany",40,6010,77186,9579,"Hamburg (EDDH)"
2017,"MAY","EDDH","Hamburg","Germany",40,6624,83364,13514,"Hamburg (EDDH)"
2017,"JUN","EDDH","Hamburg","Germany",40,6561,82988,13081,"Hamburg (EDDH)"
2017,"JUL","EDDH","Hamburg","Germany",40,6777,86678,12735,"Hamburg (EDDH)"
2017,"AUG","EDDH","Hamburg","Germany",40,6735,87266,11106,"Hamburg (EDDH)"
2017,"SEP","EDDH","Hamburg","Germany",40,6771,86383,15258,"Hamburg (EDDH)"
2017,"OCT","EDDH","Hamburg","Germany",40,6793,88546,14570,"Hamburg (EDDH)"
2017,"NOV","EDDH","Hamburg","Germany",40,5461,70787,11563,"Hamburg (EDDH)"
2017,"DEC","EDDH","Hamburg","Germany",40,5180,71352,7781,"Hamburg (EDDH)"
2017,"JAN","EDDK","Cologne-Bonn","Germany",40,4600,61890,6045,"Cologne-Bonn (EDDK)"
2017,"FEB","EDDK","Cologne-Bonn","Germany",40,4294,58292,5649,"Cologne-Bonn (EDDK)"
2017,"MAR","EDDK","Cologne-Bonn","Germany",40,5069,66965,5274,"Cologne-Bonn (EDDK)"
2017,"APR","EDDK","Cologne-Bonn","Germany",40,5126,64566,4907,"Cologne-Bonn (EDDK)"
2017,"MAY","EDDK","Cologne-Bonn","Germany",40,5887,77459,6366,"Cologne-Bonn (EDDK)"
2017,"JUN","EDDK","Cologne-Bonn","Germany",40,5901,77520,7389,"Cologne-Bonn (EDDK)"
2017,"JUL","EDDK","Cologne-Bonn","Germany",40,6282,81127,8618,"Cologne-Bonn (EDDK)"
2017,"AUG","EDDK","Cologne-Bonn","Germany",40,6428,85407,8630,"Cologne-Bonn (EDDK)"
2017,"SEP","EDDK","Cologne-Bonn","Germany",40,6187,82842,7807,"Cologne-Bonn (EDDK)"
2017,"OCT","EDDK","Cologne-Bonn","Germany",40,6145,80167,9676,"Cologne-Bonn (EDDK)"
2017,"NOV","EDDK","Cologne-Bonn","Germany",40,5151,67879,5716,"Cologne-Bonn (EDDK)"
2017,"DEC","EDDK","Cologne-Bonn","Germany",40,4813,62963,7499,"Cologne-Bonn (EDDK)"
2017,"JAN","EDDL","Dusseldorf","Germany",40,7831,101491,11914,"Dusseldorf (EDDL)"
2017,"FEB","EDDL","Dusseldorf","Germany",40,6921,89739,12168,"Dusseldorf (EDDL)"
2017,"MAR","EDDL","Dusseldorf","Germany",40,8868,111715,15092,"Dusseldorf (EDDL)"
2017,"APR","EDDL","Dusseldorf","Germany",40,8789,112319,11712,"Dusseldorf (EDDL)"
2017,"MAY","EDDL","Dusseldorf","Germany",40,10218,133371,17259,"Dusseldorf (EDDL)"
2017,"JUN","EDDL","Dusseldorf","Germany",40,9964,127788,18853,"Dusseldorf (EDDL)"
2017,"JUL","EDDL","Dusseldorf","Germany",40,9893,125621,18652,"Dusseldorf (EDDL)"
2017,"AUG","EDDL","Dusseldorf","Germany",40,10141,129303,18419,"Dusseldorf (EDDL)"
2017,"SEP","EDDL","Dusseldorf","Germany",40,10117,128326,21593,"Dusseldorf (EDDL)"
2017,"OCT","EDDL","Dusseldorf","Germany",40,9704,120553,21474,"Dusseldorf (EDDL)"
2017,"NOV","EDDL","Dusseldorf","Germany",40,7044,88190,8534,"Dusseldorf (EDDL)"
2017,"DEC","EDDL","Dusseldorf","Germany",40,6071,76089,11602,"Dusseldorf (EDDL)"
2017,"JAN","EDDM","Munich","Germany",40,14372,188429,41165,"Munich (EDDM)"
2017,"FEB","EDDM","Munich","Germany",40,14296,187271,33860,"Munich (EDDM)"
2017,"MAR","EDDM","Munich","Germany",40,16417,215795,35838,"Munich (EDDM)"
2017,"APR","EDDM","Munich","Germany",40,16113,212299,28854,"Munich (EDDM)"
2017,"MAY","EDDM","Munich","Germany",40,17783,233490,30852,"Munich (EDDM)"
2017,"JUN","EDDM","Munich","Germany",40,17515,230803,29709,"Munich (EDDM)"
2017,"JUL","EDDM","Munich","Germany",40,17886,236237,28080,"Munich (EDDM)"
2017,"AUG","EDDM","Munich","Germany",40,16827,220947,22148,"Munich (EDDM)"
2017,"SEP","EDDM","Munich","Germany",40,16043,210717,33741,"Munich (EDDM)"
2017,"OCT","EDDM","Munich","Germany",40,17550,232416,38014,"Munich (EDDM)"
2017,"NOV","EDDM","Munich","Germany",40,14927,197997,29830,"Munich (EDDM)"
2017,"DEC","EDDM","Munich","Germany",40,14262,194727,23329,"Munich (EDDM)"
2017,"JAN","EDDN","Nuremberg","Germany",40,1510,19476,1236,"Nuremberg (EDDN)"
2017,"FEB","EDDN","Nuremberg","Germany",40,1499,19362,747,"Nuremberg (EDDN)"
2017,"MAR","EDDN","Nuremberg","Germany",40,1744,23029,433,"Nuremberg (EDDN)"
2017,"APR","EDDN","Nuremberg","Germany",40,1801,23900,348,"Nuremberg (EDDN)"
2017,"MAY","EDDN","Nuremberg","Germany",40,2045,26712,613,"Nuremberg (EDDN)"
2017,"JUN","EDDN","Nuremberg","Germany",40,2212,29235,555,"Nuremberg (EDDN)"
2017,"JUL","EDDN","Nuremberg","Germany",40,2263,30014,946,"Nuremberg (EDDN)"
2017,"AUG","EDDN","Nuremberg","Germany",40,2249,29415,430,"Nuremberg (EDDN)"
2017,"SEP","EDDN","Nuremberg","Germany",40,2305,29930,593,"Nuremberg (EDDN)"
2017,"OCT","EDDN","Nuremberg","Germany",40,2264,30535,1135,"Nuremberg (EDDN)"
2017,"NOV","EDDN","Nuremberg","Germany",40,1739,23507,908,"Nuremberg (EDDN)"
2017,"DEC","EDDN","Nuremberg","Germany",40,1536,20995,1165,"Nuremberg (EDDN)"
2017,"JAN","EDDP","Leipzig-Halle","Germany",40,2083,26992,4654,"Leipzig-Halle (EDDP)"
2017,"FEB","EDDP","Leipzig-Halle","Germany",40,2017,25663,5004,"Leipzig-Halle (EDDP)"
2017,"MAR","EDDP","Leipzig-Halle","Germany",40,2440,31809,5129,"Leipzig-Halle (EDDP)"
2017,"APR","EDDP","Leipzig-Halle","Germany",40,2177,28471,3988,"Leipzig-Halle (EDDP)"
2017,"MAY","EDDP","Leipzig-Halle","Germany",40,2500,31552,3143,"Leipzig-Halle (EDDP)"
2017,"JUN","EDDP","Leipzig-Halle","Germany",40,2630,34008,4405,"Leipzig-Halle (EDDP)"
2017,"JUL","EDDP","Leipzig-Halle","Germany",40,2642,34358,3829,"Leipzig-Halle (EDDP)"
2017,"AUG","EDDP","Leipzig-Halle","Germany",40,2682,34397,3538,"Leipzig-Halle (EDDP)"
2017,"SEP","EDDP","Leipzig-Halle","Germany",40,2716,35226,3702,"Leipzig-Halle (EDDP)"
2017,"OCT","EDDP","Leipzig-Halle","Germany",40,2883,38404,6733,"Leipzig-Halle (EDDP)"
2017,"NOV","EDDP","Leipzig-Halle","Germany",40,2633,35009,6147,"Leipzig-Halle (EDDP)"
2017,"DEC","EDDP","Leipzig-Halle","Germany",40,2535,34162,6318,"Leipzig-Halle (EDDP)"
2017,"JAN","EDDR","Saarbruecken","Germany",40,173,2176,181,"Saarbruecken (EDDR)"
2017,"FEB","EDDR","Saarbruecken","Germany",40,159,1973,142,"Saarbruecken (EDDR)"
2017,"MAR","EDDR","Saarbruecken","Germany",40,196,2451,80,"Saarbruecken (EDDR)"
2017,"APR","EDDR","Saarbruecken","Germany",40,223,2816,111,"Saarbruecken (EDDR)"
2017,"MAY","EDDR","Saarbruecken","Germany",40,295,3818,0,"Saarbruecken (EDDR)"
2017,"JUN","EDDR","Saarbruecken","Germany",40,296,3746,0,"Saarbruecken (EDDR)"
2017,"JUL","EDDR","Saarbruecken","Germany",40,325,4085,0,"Saarbruecken (EDDR)"
2017,"AUG","EDDR","Saarbruecken","Germany",40,291,3697,18,"Saarbruecken (EDDR)"
2017,"SEP","EDDR","Saarbruecken","Germany",40,301,3757,72,"Saarbruecken (EDDR)"
2017,"OCT","EDDR","Saarbruecken","Germany",40,296,3630,192,"Saarbruecken (EDDR)"
2017,"NOV","EDDR","Saarbruecken","Germany",40,142,1675,136,"Saarbruecken (EDDR)"
2017,"DEC","EDDR","Saarbruecken","Germany",40,107,1238,184,"Saarbruecken (EDDR)"
2017,"JAN","EDDS","Stuttgart","Germany",40,3461,43767,2840,"Stuttgart (EDDS)"
2017,"FEB","EDDS","Stuttgart","Germany",40,3348,42068,2081,"Stuttgart (EDDS)"
2017,"MAR","EDDS","Stuttgart","Germany",40,4087,51447,2669,"Stuttgart (EDDS)"
2017,"APR","EDDS","Stuttgart","Germany",40,4210,52982,2579,"Stuttgart (EDDS)"
2017,"MAY","EDDS","Stuttgart","Germany",40,4993,63154,3673,"Stuttgart (EDDS)"
2017,"JUN","EDDS","Stuttgart","Germany",40,5133,64057,4602,"Stuttgart (EDDS)"
2017,"JUL","EDDS","Stuttgart","Germany",40,5169,64301,6076,"Stuttgart (EDDS)"
2017,"AUG","EDDS","Stuttgart","Germany",40,5012,62539,2532,"Stuttgart (EDDS)"
2017,"SEP","EDDS","Stuttgart","Germany",40,5254,65468,4062,"Stuttgart (EDDS)"
2017,"OCT","EDDS","Stuttgart","Germany",40,5164,63721,4127,"Stuttgart (EDDS)"
2017,"NOV","EDDS","Stuttgart","Germany",40,4099,50756,3825,"Stuttgart (EDDS)"
2017,"DEC","EDDS","Stuttgart","Germany",40,3659,44951,3891,"Stuttgart (EDDS)"
2017,"JAN","EDDT","Berlin/ Tegel","Germany",40,6586,84904,11422,"Berlin/ Tegel (EDDT)"
2017,"FEB","EDDT","Berlin/ Tegel","Germany",40,6240,77048,12694,"Berlin/ Tegel (EDDT)"
2017,"MAR","EDDT","Berlin/ Tegel","Germany",40,6734,86992,13198,"Berlin/ Tegel (EDDT)"
2017,"APR","EDDT","Berlin/ Tegel","Germany",40,7254,93855,13709,"Berlin/ Tegel (EDDT)"
2017,"MAY","EDDT","Berlin/ Tegel","Germany",40,8144,100705,15486,"Berlin/ Tegel (EDDT)"
2017,"JUN","EDDT","Berlin/ Tegel","Germany",40,7928,103050,13764,"Berlin/ Tegel (EDDT)"
2017,"JUL","EDDT","Berlin/ Tegel","Germany",40,8196,106472,11763,"Berlin/ Tegel (EDDT)"
2017,"AUG","EDDT","Berlin/ Tegel","Germany",40,7948,101441,12042,"Berlin/ Tegel (EDDT)"
2017,"SEP","EDDT","Berlin/ Tegel","Germany",40,8061,103543,13751,"Berlin/ Tegel (EDDT)"
2017,"OCT","EDDT","Berlin/ Tegel","Germany",40,7339,96745,13322,"Berlin/ Tegel (EDDT)"
2017,"NOV","EDDT","Berlin/ Tegel","Germany",40,4877,64367,3971,"Berlin/ Tegel (EDDT)"
2017,"DEC","EDDT","Berlin/ Tegel","Germany",40,4662,63669,2923,"Berlin/ Tegel (EDDT)"
2017,"JAN","EDDV","Hanover","Germany",40,1904,24150,1238,"Hanover (EDDV)"
2017,"FEB","EDDV","Hanover","Germany",40,1766,22259,1249,"Hanover (EDDV)"
2017,"MAR","EDDV","Hanover","Germany",40,2158,27217,967,"Hanover (EDDV)"
2017,"APR","EDDV","Hanover","Germany",40,2287,28927,1023,"Hanover (EDDV)"
2017,"MAY","EDDV","Hanover","Germany",40,2627,32692,265,"Hanover (EDDV)"
2017,"JUN","EDDV","Hanover","Germany",40,2692,33783,263,"Hanover (EDDV)"
2017,"JUL","EDDV","Hanover","Germany",40,2802,34912,12,"Hanover (EDDV)"
2017,"AUG","EDDV","Hanover","Germany",40,2711,33546,0,"Hanover (EDDV)"
2017,"SEP","EDDV","Hanover","Germany",40,2857,35332,319,"Hanover (EDDV)"
2017,"OCT","EDDV","Hanover","Germany",40,2915,36627,1162,"Hanover (EDDV)"
2017,"NOV","EDDV","Hanover","Germany",40,2238,28421,877,"Hanover (EDDV)"
2017,"DEC","EDDV","Hanover","Germany",40,1928,24434,1627,"Hanover (EDDV)"
2017,"JAN","EDDW","Bremen","Germany",40,854,10926,851,"Bremen (EDDW)"
2017,"FEB","EDDW","Bremen","Germany",40,838,10727,736,"Bremen (EDDW)"
2017,"MAR","EDDW","Bremen","Germany",40,950,12194,594,"Bremen (EDDW)"
2017,"APR","EDDW","Bremen","Germany",40,1043,13500,206,"Bremen (EDDW)"
2017,"MAY","EDDW","Bremen","Germany",40,1187,15146,520,"Bremen (EDDW)"
2017,"JUN","EDDW","Bremen","Germany",40,1193,15337,724,"Bremen (EDDW)"
2017,"JUL","EDDW","Bremen","Germany",40,1222,15640,128,"Bremen (EDDW)"
2017,"AUG","EDDW","Bremen","Germany",40,1124,14295,0,"Bremen (EDDW)"
2017,"SEP","EDDW","Bremen","Germany",40,1226,15675,0,"Bremen (EDDW)"
2017,"OCT","EDDW","Bremen","Germany",40,1341,17394,852,"Bremen (EDDW)"
2017,"NOV","EDDW","Bremen","Germany",40,947,12398,151,"Bremen (EDDW)"
2017,"DEC","EDDW","Bremen","Germany",40,846,11075,688,"Bremen (EDDW)"
2017,"JAN","EETN","Tallinn","Estonia",40,1155,15284,737,"Tallinn (EETN)"
2017,"FEB","EETN","Tallinn","Estonia",40,1051,13639,437,"Tallinn (EETN)"
2017,"MAR","EETN","Tallinn","Estonia",40,1264,16797,266,"Tallinn (EETN)"
2017,"APR","EETN","Tallinn","Estonia",40,1297,17132,553,"Tallinn (EETN)"
2017,"MAY","EETN","Tallinn","Estonia",40,1497,19706,0,"Tallinn (EETN)"
2017,"JUN","EETN","Tallinn","Estonia",40,1501,20450,0,"Tallinn (EETN)"
2017,"JUL","EETN","Tallinn","Estonia",40,1532,20540,0,"Tallinn (EETN)"
2017,"AUG","EETN","Tallinn","Estonia",40,1589,21118,0,"Tallinn (EETN)"
2017,"SEP","EETN","Tallinn","Estonia",40,1594,20327,0,"Tallinn (EETN)"
2017,"OCT","EETN","Tallinn","Estonia",40,1564,19830,0,"Tallinn (EETN)"
2017,"NOV","EETN","Tallinn","Estonia",40,1380,18172,0,"Tallinn (EETN)"
2017,"DEC","EETN","Tallinn","Estonia",40,1218,16185,0,"Tallinn (EETN)"
2017,"JAN","EFHK","Helsinki/ Vantaa","Finland",40,6361,77500,8644,"Helsinki/ Vantaa (EFHK)"
2017,"FEB","EFHK","Helsinki/ Vantaa","Finland",40,6085,73499,7587,"Helsinki/ Vantaa (EFHK)"
2017,"MAR","EFHK","Helsinki/ Vantaa","Finland",40,6814,82902,8429,"Helsinki/ Vantaa (EFHK)"
2017,"APR","EFHK","Helsinki/ Vantaa","Finland",40,6583,80134,6983,"Helsinki/ Vantaa (EFHK)"
2017,"MAY","EFHK","Helsinki/ Vantaa","Finland",40,7178,87687,5494,"Helsinki/ Vantaa (EFHK)"
2017,"JUN","EFHK","Helsinki/ Vantaa","Finland",40,7110,89233,7877,"Helsinki/ Vantaa (EFHK)"
2017,"JUL","EFHK","Helsinki/ Vantaa","Finland",40,6905,86648,5186,"Helsinki/ Vantaa (EFHK)"
2017,"AUG","EFHK","Helsinki/ Vantaa","Finland",40,7293,92277,6741,"Helsinki/ Vantaa (EFHK)"
2017,"SEP","EFHK","Helsinki/ Vantaa","Finland",40,7314,88111,6457,"Helsinki/ Vantaa (EFHK)"
2017,"OCT","EFHK","Helsinki/ Vantaa","Finland",40,7226,87591,8040,"Helsinki/ Vantaa (EFHK)"
2017,"NOV","EFHK","Helsinki/ Vantaa","Finland",40,6929,83357,8575,"Helsinki/ Vantaa (EFHK)"
2017,"DEC","EFHK","Helsinki/ Vantaa","Finland",40,6558,79613,8802,"Helsinki/ Vantaa (EFHK)"
2017,"JAN","EGBB","Birmingham","United Kingdom",40,3965,51692,7212,"Birmingham (EGBB)"
2017,"FEB","EGBB","Birmingham","United Kingdom",40,3780,49370,7802,"Birmingham (EGBB)"
2017,"MAR","EGBB","Birmingham","United Kingdom",40,4331,56164,7732,"Birmingham (EGBB)"
2017,"APR","EGBB","Birmingham","United Kingdom",40,4679,58063,8382,"Birmingham (EGBB)"
2017,"MAY","EGBB","Birmingham","United Kingdom",40,5529,71862,10563,"Birmingham (EGBB)"
2017,"JUN","EGBB","Birmingham","United Kingdom",40,5639,71127,11919,"Birmingham (EGBB)"
2017,"JUL","EGBB","Birmingham","United Kingdom",40,5932,75672,11213,"Birmingham (EGBB)"
2017,"AUG","EGBB","Birmingham","United Kingdom",40,5808,73231,10020,"Birmingham (EGBB)"
2017,"SEP","EGBB","Birmingham","United Kingdom",40,5562,71021,10302,"Birmingham (EGBB)"
2017,"OCT","EGBB","Birmingham","United Kingdom",40,4965,63235,7853,"Birmingham (EGBB)"
2017,"NOV","EGBB","Birmingham","United Kingdom",40,3757,47305,5633,"Birmingham (EGBB)"
2017,"DEC","EGBB","Birmingham","United Kingdom",40,3628,45641,7005,"Birmingham (EGBB)"
2017,"JAN","EGCC","Manchester","United Kingdom",40,6785,91631,14734,"Manchester (EGCC)"
2017,"FEB","EGCC","Manchester","United Kingdom",40,6372,86319,15009,"Manchester (EGCC)"
2017,"MAR","EGCC","Manchester","United Kingdom",40,7184,97224,12861,"Manchester (EGCC)"
2017,"APR","EGCC","Manchester","United Kingdom",40,7864,107695,15556,"Manchester (EGCC)"
2017,"MAY","EGCC","Manchester","United Kingdom",40,9104,123781,19796,"Manchester (EGCC)"
2017,"JUN","EGCC","Manchester","United Kingdom",40,9364,127812,19485,"Manchester (EGCC)"
2017,"JUL","EGCC","Manchester","United Kingdom",40,9873,134159,19535,"Manchester (EGCC)"
2017,"AUG","EGCC","Manchester","United Kingdom",40,10021,136011,19805,"Manchester (EGCC)"
2017,"SEP","EGCC","Manchester","United Kingdom",40,9593,129889,23653,"Manchester (EGCC)"
2017,"OCT","EGCC","Manchester","United Kingdom",40,8645,117089,19225,"Manchester (EGCC)"
2017,"NOV","EGCC","Manchester","United Kingdom",40,6836,92587,12646,"Manchester (EGCC)"
2017,"DEC","EGCC","Manchester","United Kingdom",40,6753,91276,18633,"Manchester (EGCC)"
2017,"JAN","EGGD","Bristol","United Kingdom",40,2197,28978,1352,"Bristol (EGGD)"
2017,"FEB","EGGD","Bristol","United Kingdom",40,2110,27902,3062,"Bristol (EGGD)"
2017,"MAR","EGGD","Bristol","United Kingdom",40,2471,32679,3093,"Bristol (EGGD)"
2017,"APR","EGGD","Bristol","United Kingdom",40,2670,35408,0,"Bristol (EGGD)"
2017,"MAY","EGGD","Bristol","United Kingdom",40,3074,40759,1212,"Bristol (EGGD)"
2017,"JUN","EGGD","Bristol","United Kingdom",40,3266,43332,567,"Bristol (EGGD)"
2017,"JUL","EGGD","Bristol","United Kingdom",40,3278,43522,1051,"Bristol (EGGD)"
2017,"AUG","EGGD","Bristol","United Kingdom",40,3272,43408,43,"Bristol (EGGD)"
2017,"SEP","EGGD","Bristol","United Kingdom",40,3162,41953,547,"Bristol (EGGD)"
2017,"OCT","EGGD","Bristol","United Kingdom",40,3052,40635,1499,"Bristol (EGGD)"
2017,"NOV","EGGD","Bristol","United Kingdom",40,2182,28788,1001,"Bristol (EGGD)"
2017,"DEC","EGGD","Bristol","United Kingdom",40,2143,28121,2137,"Bristol (EGGD)"
2017,"JAN","EGGW","London/ Luton","United Kingdom",40,4501,65982,4676,"London/ Luton (EGGW)"
2017,"FEB","EGGW","London/ Luton","United Kingdom",40,4512,66512,6724,"London/ Luton (EGGW)"
2017,"MAR","EGGW","London/ Luton","United Kingdom",40,5165,75561,6993,"London/ Luton (EGGW)"
2017,"APR","EGGW","London/ Luton","United Kingdom",40,5393,79289,4746,"London/ Luton (EGGW)"
2017,"MAY","EGGW","London/ Luton","United Kingdom",40,6062,91161,8561,"London/ Luton (EGGW)"
2017,"JUN","EGGW","London/ Luton","United Kingdom",40,6025,88783,7642,"London/ Luton (EGGW)"
2017,"JUL","EGGW","London/ Luton","United Kingdom",40,6263,92319,7755,"London/ Luton (EGGW)"
2017,"AUG","EGGW","London/ Luton","United Kingdom",40,6090,89631,5890,"London/ Luton (EGGW)"
2017,"SEP","EGGW","London/ Luton","United Kingdom",40,5972,87477,8049,"London/ Luton (EGGW)"
2017,"OCT","EGGW","London/ Luton","United Kingdom",40,5799,84065,7580,"London/ Luton (EGGW)"
2017,"NOV","EGGW","London/ Luton","United Kingdom",40,4308,60553,3675,"London/ Luton (EGGW)"
2017,"DEC","EGGW","London/ Luton","United Kingdom",40,4584,65311,5416,"London/ Luton (EGGW)"
2017,"JAN","EGKK","London/ Gatwick","United Kingdom",40,9275,132029,22524,"London/ Gatwick (EGKK)"
2017,"FEB","EGKK","London/ Gatwick","United Kingdom",40,9233,130619,34799,"London/ Gatwick (EGKK)"
2017,"MAR","EGKK","London/ Gatwick","United Kingdom",40,10479,149153,30366,"London/ Gatwick (EGKK)"
2017,"APR","EGKK","London/ Gatwick","United Kingdom",40,11581,163504,32838,"London/ Gatwick (EGKK)"
2017,"MAY","EGKK","London/ Gatwick","United Kingdom",40,12201,174200,52165,"London/ Gatwick (EGKK)"
2017,"JUN","EGKK","London/ Gatwick","United Kingdom",40,13127,184394,62648,"London/ Gatwick (EGKK)"
2017,"JUL","EGKK","London/ Gatwick","United Kingdom",40,13612,191798,69356,"London/ Gatwick (EGKK)"
2017,"AUG","EGKK","London/ Gatwick","United Kingdom",40,13920,195442,76206,"London/ Gatwick (EGKK)"
2017,"SEP","EGKK","London/ Gatwick","United Kingdom",40,13178,185733,73297,"London/ Gatwick (EGKK)"
2017,"OCT","EGKK","London/ Gatwick","United Kingdom",40,12190,172760,49396,"London/ Gatwick (EGKK)"
2017,"NOV","EGKK","London/ Gatwick","United Kingdom",40,8943,127457,14656,"London/ Gatwick (EGKK)"
2017,"DEC","EGKK","London/ Gatwick","United Kingdom",40,9919,139638,27598,"London/ Gatwick (EGKK)"
2017,"JAN","EGLC","London/ City","United Kingdom",40,2904,40057,2993,"London/ City (EGLC)"
2017,"FEB","EGLC","London/ City","United Kingdom",40,3138,42290,4781,"London/ City (EGLC)"
2017,"MAR","EGLC","London/ City","United Kingdom",40,3628,47531,3722,"London/ City (EGLC)"
2017,"APR","EGLC","London/ City","United Kingdom",40,3044,39871,1175,"London/ City (EGLC)"
2017,"MAY","EGLC","London/ City","United Kingdom",40,3415,47686,1796,"London/ City (EGLC)"
2017,"JUN","EGLC","London/ City","United Kingdom",40,3428,45370,2802,"London/ City (EGLC)"
2017,"JUL","EGLC","London/ City","United Kingdom",40,3191,42081,1257,"London/ City (EGLC)"
2017,"AUG","EGLC","London/ City","United Kingdom",40,3120,40576,1056,"London/ City (EGLC)"
2017,"SEP","EGLC","London/ City","United Kingdom",40,NA,NA,NA,"London/ City (EGLC)"
2017,"OCT","EGLC","London/ City","United Kingdom",40,3443,43795,3907,"London/ City (EGLC)"
2017,"NOV","EGLC","London/ City","United Kingdom",40,3298,41561,2965,"London/ City (EGLC)"
2017,"DEC","EGLC","London/ City","United Kingdom",40,2616,32965,2469,"London/ City (EGLC)"
