"YEAR","NAME","TYPE","FLIGHTS_TOTAL","DELAY","A","C","D","E","G","I","M","N","O","P","R","S","T","V","W","NA","FLIGHTS_DELAYED","FLIGHTS_DELAYED_15","DELAY_AVG","A_AVG","C_AVG","D_AVG","E_AVG","G_AVG","I_AVG","M_AVG","N_AVG","O_AVG","P_AVG","R_AVG","S_AVG","T_AVG","V_AVG","W_AVG","NA_AVG","FLIGHTS_DELAYED_AVG","FLIGHTS_DELAYED_15_AVG","TARGET"
2015,"Slovakia","COUNTRY (FIR)",467867,34547,0,26163,0,0,0,0,0,0,103,0,0,1079,29,0,7173,0,2202,855,0.0738393603310342,0,0.0559197378742249,0,0,0,0,0,0,0.000220148033522347,0,0,0.00230621095311274,6.19834269140589e-05,0,0.0153312800432602,0,0.00470646572637096,0.00182744241419036,0.1
2015,"Slovenia","COUNTRY (FIR)",347119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21
2015,"Slovenia Control","ANSP (AUA)",267411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2015,"SMATSA","ANSP (AUA)",601283,15145,0,9903,0,0,0,0,1434,0,3275,0,0,0,533,0,0,0,859,404,0.0251878067399211,0,0.0164697821159088,0,0,0,0,0.00238490028821703,0,0.00544668650202983,0,0,0,0.000886437833765465,0,0,0,0.001428611818395,0.00067189659444887,NA
2015,"Spain","COUNTRY (FIR)",1733961,578875,0,401223,0,0,461,13105,2125,48,59396,8352,0,7458,6368,722,79617,0,31148,14481,0.333845455578297,0,0.231391017445029,0,0,0.000265865264559007,0.00755784011289758,0.00122551775962666,2.76822835115669e-05,0.0342545189886047,0.00481671733101264,0,0.0043011348006097,0.0036725162792012,0.000416387681153152,0.0459162576320921,0,0.0179634951420476,0.00835139890689583,0.3
2015,"Spain Canarias","COUNTRY (FIR)",280984,72532,0,33509,0,0,0,1432,0,0,27380,0,0,0,821,0,9390,0,2800,1652,0.258135694559121,0,0.119255900691854,0,0,0,0.00509637559433989,0,0,0.0974432707912194,0,0,0,0.00292187455513481,0,0.0334182729265723,0,0.00996498021239644,0.0058793383253139,NA
2015,"Spain Continental","COUNTRY (FIR)",1639653,506343,0,367714,0,0,461,11673,2125,48,32016,8352,0,7458,5547,722,70227,0,28348,12829,0.308811071610884,0,0.224263304491865,0,0,0.000281157049692831,0.00711918924308985,0.00129600592320448,2.9274486735913e-05,0.019526082652854,0.00509376069204887,0,0.00454852337659249,0.00338303287341895,0.000440337071319358,0.0428304037500618,0,0.017289023958118,0.00782421646531309,NA
2015,"SW FAB","FAB (FIR)",1781608,821479,0,582039,0,67,461,13105,3557,48,59577,30101,0,27907,21419,722,82476,0,46605,20679,0.46108852227875,0,0.326693077265032,0,3.76064768456361e-05,0.000258755012325944,0.00735571461286658,0.00199651101701384,2.69419535610527e-05,0.0334400159855591,0.016895411336276,0,0.0156639395422562,0.0120222854859206,0.000405251884814168,0.0462930117062788,0,0.0261589530356846,0.011606930368521,0.35
2015,"Sweden","COUNTRY (FIR)",750775,11746,0,0,0,0,0,0,309,0,230,0,0,0,6738,0,4469,0,630,281,0.0156451666611168,0,0,0,0,0,0,0.000411574706136992,0,0.000306350104891612,0,0,0,0.00897472611634644,0,0.0059525157337418,0,0.000839132896007459,0.000374279910758882,NA
2015,"Switzerland","COUNTRY (FIR)",1045814,108346,0,59824,0,0,14,0,1094,0,124,8530,0,6395,2225,0,30140,0,6551,2660,0.103599684073841,0,0.0572032885388798,0,0,1.33867016505803e-05,0,0.00104607511469535,0,0.00011856792890514,0.00815632607710358,0,0.00611485407539008,0.00212752936946723,0,0.0288196562677493,0,0.00626402017949655,0.00254347331361026,0.22
2015,"Turkey","COUNTRY (FIR)",1355592,117438,0,117438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6447,3070,0.0866322610342935,0,0.0866322610342935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00475585574420622,0.00226469321152677,NA
2015,"UK-Ireland FAB","FAB (FIR)",2355226,189796,0,34455,0,0,0,0,1954,0,25,0,0,50741,7432,0,95189,0,7897,4784,0.0805850478892471,0,0.0146291693451074,0,0,0,0,0.000829644373830792,0,1.06146926027481e-05,0,0,0.0215440046942417,0.00315553581694496,0,0.0404160789665196,0,0.00335296909935607,0.00203122757646188,0.26
2015,"UK Continental","COUNTRY (FIR)",2322276,189796,0,34455,0,0,0,0,1954,0,25,0,0,50741,7432,0,95189,0,7897,4784,0.0817284422695666,0,0.0148367377521018,0,0,0,0,0.00084141592127723,0,1.07653009375285e-05,0,0,0.0218496853948454,0.00320030866270848,0,0.0409895292376961,0,0.00340054326014651,0.00206004798740546,NA
2015,"UK Oceanic","COUNTRY (FIR)",437350,940,0,266,0,0,0,0,0,0,0,0,0,674,0,0,0,0,63,21,0.00214930833428604,0,0.00060820852863839,0,0,0,0,0,0,0,0,0,0.00154109980564765,0,0,0,0,0.000144049388361724,4.80164627872413e-05,NA
2015,"Ukraine","COUNTRY (FIR)",213137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2015,"UkSATSE","ANSP (AUA)",213133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2015,"United Kingdom","COUNTRY (FIR)",2399007,190736,0,34721,0,0,0,0,1954,0,25,0,0,51415,7432,0,95189,0,7960,4805,0.0795062290355968,0,0.0144730715666941,0,0,0,0,0.000814503667559119,0,1.04209783464575e-05,0,0,0.0214317840673245,0.00309794844283489,0,0.0396785003128378,0,0.00331803950551207,0.00200291203818913,0.23
2016,"Albania","COUNTRY (FIR)",186800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2016,"Albcontrol","ANSP (AUA)",186792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2016,"All ANSP (AUA)","ANSP (AUA)",30344094,8661251,360,3521506,0,0,10368,942111,115704,2200,299518,786151,631,1267589,123075,2217,1589821,0,481195,205545,0.285434490151527,1.18639231739791e-05,0.116052435113073,0,0,0.000341680987410598,0.0310475903482239,0.00381306490811688,7.25017527298723e-05,0.00987071817006631,0.025907875186519,2.07948208966134e-05,0.0417738292005027,0.0040559787351041,7.30619935464213e-05,0.0523930950121628,0,0.0158579458658413,0.00677380580220981,NA
2016,"All AREA (AUA)","AREA (AUA)",19593277,17298628,720,7037472,0,0,20736,1884222,226293,4400,599792,1572452,1262,2534098,246345,4434,3166402,0,960714,410567,0.882885900097263,3.6747298575935e-05,0.359177895560809,0,0,0.00105832219898693,0.0961667616907575,0.0115495228286723,0.000224566824630714,0.0306121329270239,0.0802546710282308,6.44098483372639e-05,0.129335077537055,0.0125729350940121,0.000226302113730133,0.161606555146441,0,0.0490328391723345,0.020954483520036,NA
2016,"All AREA (FIR)","AREA (FIR)",9505573,8654839,360,3520914,0,0,10368,942111,110589,2200,299325,786151,631,1267589,123075,2217,1589309,0,480901,205394,0.910501555245539,3.78725196261183e-05,0.370405234907985,0,0,0.00109072856523221,0.0991114370485609,0.0116341224248133,0.000231443175492945,0.0314894220474663,0.0827042199349792,6.63821107891129e-05,0.133352192445421,0.0129476676471792,0.000233231600030845,0.167197600817962,0,0.0505914793353331,0.0216077452669082,NA
2016,"All COUNTRY (FIR)","COUNTRY (FIR)",36142441,10268858,360,4338821,0,0,11027,942111,120151,2200,447502,960578,986,1453231,131842,3657,1856392,0,566735,245907,0.284121872122583,9.96058899286852e-06,0.12004781304063,0,0,0.000305098374512114,0.0260666123796121,0.00332437424467263,6.08702660675299e-05,0.0123816208207962,0.0265775629266435,2.72809465193566e-05,0.0402084352852648,0.00364784437221603,0.000101182983185889,0.05136321589347,0,0.0156805955635371,0.00680382932630367,NA
2016,"All FAB (FIR)","FAB (FIR)",22406516,8947375,360,3605725,0,0,10368,942111,110589,2200,299682,786301,631,1281663,126115,2217,1779413,0,499497,212454,0.399320224527544,1.60667548672002e-05,0.160923054704265,0,0,0.000462722540175367,0.0420462958185913,0.00493557320558002,9.81857241884459e-05,0.0133747700892008,0.0350925150523178,2.81614508922315e-05,0.0572004590093346,0.00562849663910266,9.89444320571748e-05,0.0794149791069705,0,0.0222924884886164,0.00948179538487822,NA
2016,"ANA LUX","ANSP (AUA)",69758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2016,"ANS CR","ANSP (AUA)",781615,6106,0,1065,0,0,0,0,0,0,0,0,0,972,178,0,3891,0,347,157,0.00781203021948146,0,0.00136256341037467,0,0,0,0,0,0,0,0,0,0.00124357899989125,0.000227733602860743,0,0.00497815420635479,0,0.000443952585352123,0.000200866155332229,NA
2016,"ANS Finland","ANSP (AUA)",230170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2016,"ARMATS","ANSP (AUA)",38968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2016,"Armenia","COUNTRY (FIR)",38968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2016,"Austria","COUNTRY (FIR)",1174248,53382,0,2956,0,0,0,0,0,0,0,0,0,5525,0,0,44901,0,2678,1440,0.0454605841355489,0,0.00251735578855574,0,0,0,0,0,0,0,0,0,0.00470513894850151,0,0,0.0382380893984916,0,0.00228060852562661,0.00122631675761849,0.21
2016,"Austro Control","ANSP (AUA)",918769,53382,0,2956,0,0,0,0,0,0,0,0,0,5525,0,0,44901,0,2678,1440,0.0581016555848097,0,0.00321734843034539,0,0,0,0,0,0,0,0,0,0.00601348108175178,0,0,0.0488708260727125,0,0.00291476965374322,0.00156731452628463,NA
2016,"Avinor","ANSP (AUA)",602564,67521,0,41781,0,0,0,0,0,0,0,0,0,14926,9759,0,1055,0,4260,1700,0.112056146732961,0,0.0693386926533945,0,0,0,0,0,0,0,0,0,0.0247708127269468,0.0161957899907728,0,0.00175085136184704,0,0.0070697884374108,0.00282127707596206,NA
2016,"Baltic FAB","FAB (FIR)",841788,292047,0,55819,0,0,1495,0,0,0,4848,0,56,208956,2097,0,18776,0,19508,7185,0.346936520834224,0,0.0663100448093819,0,0,0.0017759816010682,0,0,0,0.0057591697672098,0,6.65250633176049e-05,0.248228770189169,0.00249112603173246,0,0.0223049033723455,0,0.0231744809857114,0.00853540321316056,0.21
2016,"Belgium","COUNTRY (FIR)",1187579,849586,0,290732,0,0,0,0,4725,0,59193,5232,14,239759,6070,0,243861,0,53623,19741,0.715393249628025,0,0.244810661017078,0,0,0,0,0.00397868268132057,0,0.0498434209429436,0.0044056016483956,1.1788689426135e-05,0.201888884865765,0.00511123891547426,0,0.205342970867622,0,0.0451532066498313,0.0166228941400951,0.08
2016,"Belgocontrol","ANSP (AUA)",595248,288119,0,39522,0,0,0,0,0,0,316,44,0,217199,5113,0,25925,0,17448,6924,0.484031865709755,0,0.0663958551729699,0,0,0,0,0,0,0.000530871166303793,7.39187699916673e-05,0,0.364888248259549,0.0085896970674408,0,0.0435532752734994,0,0.0293121522457866,0.011632126441416,NA
2016,"BLUE MED FAB","FAB (FIR)",2371210,303737,0,156348,0,0,162,3305,18162,0,131,577,0,121160,3632,0,260,0,18286,7779,0.128093673694021,0,0.0659359567478207,0,0,6.83195499344217e-05,0.00139380316378558,0.00765938065375905,0,5.52460558111681e-05,0.000243335680939267,0,0.0510962757410773,0.00153170744050506,0,0.000109648660388578,0,0.00771167463025207,0.00328060357370288,0.35
2016,"Bosnia & Herzegovina","COUNTRY (FIR)",319007,150,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,2,2,0.000470209117668264,0,0,0,0,0,0,0,0,0,0.000470209117668264,0,0,0,0,0,0,6.26945490224352e-06,6.26945490224352e-06,NA
2016,"BULATSA","ANSP (AUA)",757808,4150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4150,0,277,111,0.00547632117897937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00547632117897937,0,0.000365527943753563,0.000146475096594388,NA
2016,"Bulgaria","COUNTRY (FIR)",757782,4150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4150,0,277,111,0.00547650907516938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00547650907516938,0,0.000365540485258293,0.000146480122251518,0.05
2016,"Croatia","COUNTRY (FIR)",539957,21374,0,7397,0,0,0,0,0,0,141,0,0,1080,28,0,12728,0,1562,480,0.0395846335911934,0,0.013699239013477,0,0,0,0,0,0,0.000261131904947987,0,0,0.00200015927194202,5.18559811244229e-05,0,0.0235722474197019,0,0.00289282294701245,0.000888959676418678,0.22
2016,"Croatia Control","ANSP (AUA)",533791,21374,0,7397,0,0,0,0,0,0,141,0,0,1080,28,0,12728,0,1562,480,0.0400418890539556,0,0.0138574835469313,0,0,0,0,0,0,0.000264148327716278,0,0,0.00202326378676298,5.24549870642255e-05,0,0.0238445384054808,0,0.00292623892122572,0.000899228349672437,NA
2016,"Cyprus","COUNTRY (FIR)",322215,203845,0,81020,0,0,162,0,18162,0,0,0,0,101523,2718,0,260,0,11888,5274,0.632636593578822,0,0.25144701519172,0,0,0.000502769889669941,0,0.0563660909641078,0,0,0,0,0.315078441413342,0.00843536148224012,0,0.00080691463774188,0,0.0368946200518287,0.0163679530748103,1.5
2016,"Czech Republic","COUNTRY (FIR)",797403,6106,0,1065,0,0,0,0,0,0,0,0,0,972,178,0,3891,0,347,157,0.00765735769742527,0,0.00133558564489976,0,0,0,0,0,0,0,0,0,0.00121895703928879,0.00022322464299733,0,0.00487959037023939,0,0.000435162646741986,0.000196889151407757,0.1
2016,"DANUBE FAB","FAB (FIR)",904666,4150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4150,0,277,111,0.00458732836206954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00458732836206954,0,0.000306190350914039,0.000122697216431257,0.03
2016,"DCAC Cyprus","ANSP (AUA)",322214,203845,0,81020,0,0,162,0,18162,0,0,0,0,101523,2718,0,260,0,11888,5274,0.632638556983868,0,0.251447795564439,0,0,0.000502771450030104,0,0.0563662658978195,0,0,0,0,0.31507941926794,0.00843538766161619,0,0.000806917142023624,0,0.0368947345552956,0.0163680038732023,NA
2016,"Denmark","COUNTRY (FIR)",639704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2016,"DFS","ANSP (AUA)",2892868,1126317,327,203826,0,0,1422,0,12002,543,33729,68609,44,360610,16301,777,428127,0,71330,26117,0.389342686911397,0.000113036612800861,0.0704581059350098,0,0,0.000491553710711999,0,0.00414882393527807,0.000187702999238126,0.011659363648808,0.0237166023475665,1.5209819459443e-05,0.124654840801585,0.00563489243200865,0.000268591584545164,0.147993963084385,0,0.0246571914100471,0.00902806488232439,NA
2016,"DHMI","ANSP (AUA)",1304601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2016,"DK-SE FAB","FAB (FIR)",1034960,50097,0,310,0,0,0,0,795,0,0,0,0,0,41251,0,7741,0,1441,781,0.0484047692664451,0,0.000299528484192626,0,0,0,0,0.000768145628816573,0,0,0,0,0,0.039857579036871,0,0.00747951611656489,0,0.00139232434103733,0.000754618535982067,0.1
2016,"DSNA","ANSP (AUA)",3051154,3602424,33,1641310,0,0,282,938806,43571,1325,32637,535775,129,70952,27032,0,310572,0,176448,84560,1.18067590164246,1.08155799412288e-05,0.537930894343583,0,0,9.24240467705006e-05,0.307688828554704,0.0142801707157358,0.000434261921882671,0.0106966085618753,0.175597495242784,4.22790852248035e-05,0.0232541523633353,0.0088595986960999,0,0.101788372530525,0,0.0578299227112102,0.027714104237282,NA
2016,"EANS","ANSP (AUA)",199302,4909,0,4909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,103,0.024630962057581,0,0.024630962057581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00217258231226982,0.000516803644720073,NA
2016,"ENAIRE","ANSP (AUA)",1867873,775863,0,576386,0,0,659,0,50,0,118799,2552,0,6492,317,1440,69168,0,43255,18832,0.415372458405898,0,0.308578795239291,0,0,0.000352807712301639,0,2.6768415197393e-05,0,0.0636012191407018,0.00136625991167494,0,0.0034756110292295,0.000169711752351471,0.000770930357684918,0.0370303548474655,0,0.0231573559872647,0.0100820558999461,NA
2016,"ENAV","ANSP (AUA)",1610488,3716,0,0,0,0,0,3273,0,0,0,0,0,0,443,0,0,0,78,45,0.00230737515585338,0,0,0,0,0,0.00203230325218195,0,0,0,0,0,0,0.000275071903671434,0,0,0,4.84325247999364e-05,2.79418412307325e-05,NA
2016,"Estonia","COUNTRY (FIR)",199302,4909,0,4909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,103,0.024630962057581,0,0.024630962057581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00217258231226982,0.000516803644720073,0.12
2016,"EUROCONTROL Area (MS)","AREA (AUA)",10117411,8665163,360,3523955,0,0,10368,942111,115704,2200,300608,786301,631,1267589,123298,2217,1589821,0,481375,205653,0.856460511488562,3.55822255318085e-05,0.348306004372067,0,0,0.00102476809531608,0.0931177946611045,0.0114361272859232,0.000217446933805496,0.029711949035183,0.0777176097719071,6.2367734196031e-05,0.125287882443443,0.0121867145656137,0.000219127205566721,0.157137137158904,0,0.0475788717093731,0.0203266428535917,NA
2016,"FAB CE","FAB (FIR)",2060366,157030,0,46104,0,0,0,0,0,0,249,150,0,7577,1534,0,101416,0,10080,3771,0.0762146142966832,0,0.0223766068747009,0,0,0,0,0,0,0.000120852314588767,7.28025991498598e-05,0,0.00367750195838992,0.000744527913972566,0,0.0492223226358812,0,0.00489233466287058,0.00183025734262747,0.29
2016,"FAB CE (SES RP1)","FAB (FIR)",1873151,135506,0,38707,0,0,0,0,0,0,108,0,0,6497,1506,0,88688,0,8516,3289,0.0723412047400343,0,0.0206641109018974,0,0,0,0,0,0,5.7656857348927e-05,0,0,0.00346848705737017,0.000803992844143371,0,0.0473469570792744,0,0.00454634997392095,0.00175586485019094,0.29
2016,"FAB CE (SES RP2)","FAB (FIR)",2054697,156880,0,46104,0,0,0,0,0,0,249,0,0,7577,1534,0,101416,0,10078,3769,0.0763518903273816,0,0.0224383449238501,0,0,0,0,0,0,0.000121185751475765,0,0,0.00368764834912398,0.000746582099453107,0,0.0493581292034787,0,0.00490485945129623,0.00183433372414521,0.29
2016,"FABEC","FAB (FIR)",5847543,6175565,360,2403226,0,0,8052,938806,87185,2200,148293,611297,220,729328,56481,777,1189340,0,341436,143818,1.05609569694485,6.15643185522535e-05,0.410980475047383,0,0,0.00137698859161874,0.160547087896575,0.0149096808693839,0.00037622639115266,0.025359881919637,0.104539120105658,3.7622639115266e-05,0.124723837002994,0.00965892854486064,0.00013287632087528,0.203391407297048,0,0.0583896518589089,0.0245946032376333,0.49
2016,"Finland","COUNTRY (FIR)",246692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08
2016,"France","COUNTRY (FIR)",3123706,3602424,33,1641310,0,0,282,938806,43571,1325,32637,535775,129,70952,27032,0,310572,0,176448,84560,1.15325321909296,1.05643744961914e-05,0.525436772858905,0,0,9.02773820583627e-05,0.300542368583983,0.013948495793138,0.000424175642650109,0.0104481663767333,0.171519022596877,4.12971003032936e-05,0.0227140454319325,0.00865382337518319,0,0.0994242095767015,0,0.0564867500334539,0.0270704093150892,0.4
2016,"FYR Macedonia","COUNTRY (FIR)",145600,957,0,592,0,0,0,0,0,0,0,0,0,0,0,0,365,0,71,23,0.0065728021978022,0,0.00406593406593407,0,0,0,0,0,0,0,0,0,0,0,0,0.00250686813186813,0,0.000487637362637363,0.000157967032967033,NA
2016,"Georgia","COUNTRY (FIR)",125737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2016,"Germany","COUNTRY (FIR)",3145702,1255205,327,220637,0,0,1422,0,12640,543,33865,68609,55,383403,17631,777,515296,0,78747,29148,0.399022221431019,0.000103951359664711,0.0701391930958495,0,0,0.000452045362211678,0,0.00401818099743714,0.000172616477975345,0.0107654825536557,0.0218103939915478,1.74841736439116e-05,0.121881538683575,0.00560479028210555,0.000247003689478533,0.163809540763874,0,0.0250332040352201,0.00926597624314064,0.34
2016,"Greece","COUNTRY (FIR)",700163,96158,0,75328,0,0,0,32,0,0,131,577,0,19637,453,0,0,0,6319,2459,0.137336591622237,0,0.107586376315229,0,0,0,4.570364329449e-05,0,0,0.000187099289736818,0.000824093818153773,0,0.0280463263554344,0.000646992200387624,0,0,0,0.00902504131180882,0.00351203933941097,1.4
2016,"HCAA","ANSP (AUA)",700033,96158,0,75328,0,0,0,32,0,0,131,577,0,19637,453,0,0,0,6319,2459,0.137362095786913,0,0.107606355700374,0,0,0,4.57121307138378e-05,0,0,0.000187134035109773,0.000824246856933887,0,0.0280515347133635,0.000647112350417766,0,0,0,0.00902671731189815,0.00351269154454147,NA
2016,"HungaroControl (EC)","ANSP (AUA)",774306,57485,0,25020,0,0,0,0,0,0,0,0,0,0,0,0,32465,0,4300,1244,0.0742406748753077,0,0.0323128065648465,0,0,0,0,0,0,0,0,0,0,0,0,0.0419278683104612,0,0.00555336004112069,0.00160659997468701,NA
2016,"Hungary","COUNTRY (FIR)",776262,57485,0,25020,0,0,0,0,0,0,0,0,0,0,0,0,32465,0,4300,1244,0.074053605612538,0,0.0322313857950022,0,0,0,0,0,0,0,0,0,0,0,0,0.0418222198175358,0,0.00553936686324978,0.00160255171578668,0.05
2016,"IAA","ANSP (AUA)",610081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2016,"Ireland","COUNTRY (FIR)",527681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13
2016,"Israel AA","ANSP (AUA)",143516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2016,"Italy","COUNTRY (FIR)",1733579,3716,0,0,0,0,0,3273,0,0,0,0,0,0,443,0,0,0,78,45,0.0021435423479403,0,0,0,0,0,0.00188800164284408,0,0,0,0,0,0,0.00025554070509622,0,0,0,4.4993623019199e-05,2.59578594341533e-05,0.1
2016,"Latvia","COUNTRY (FIR)",243678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04
2016,"LFV","ANSP (AUA)",721137,50097,0,310,0,0,0,0,795,0,0,0,0,0,41251,0,7741,0,1441,781,0.0694694628066512,0,0.000429876708586579,0,0,0,0,0.00110242575266558,0,0,0,0,0,0.0572027229222741,0,0.0107344374231249,0,0.00199823334539762,0.00108301196582619,NA
2016,"LGS","ANSP (AUA)",244283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2016,"Lithuania","COUNTRY (FIR)",259674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02
2016,"LPS","ANSP (AUA)",497527,14969,0,8558,0,0,0,0,0,0,108,0,0,0,0,0,6303,0,975,369,0.0300868093590901,0,0.0172010765244901,0,0,0,0,0,0,0.000217073646254374,0,0,0,0,0,0.0126686591883456,0,0.00195969263979643,0.000741668291369112,NA
2016,"LVNL","ANSP (AUA)",612602,57626,0,34982,0,0,6230,0,0,0,209,423,0,0,0,0,15782,0,4103,1340,0.0940676001710735,0,0.0571039598303629,0,0,0.0101697349992328,0,0,0,0.000341167674934133,0.00069049725596717,0,0,0,0,0.0257622404105765,0,0.00669766014475957,0.00218739083450593,NA
2016,"M-NAV","ANSP (AUA)",145599,957,0,592,0,0,0,0,0,0,0,0,0,0,0,0,365,0,71,23,0.00657284734098449,0,0.00406596199149719,0,0,0,0,0,0,0,0,0,0,0,0,0.00250688534948729,0,0.000487640711818076,0.000157968117912898,NA
2016,"Malta","COUNTRY (FIR)",109744,18,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1,1,0.00016401807843709,0,0,0,0,0,0,0,0,0,0,0,0,0.00016401807843709,0,0,0,9.11211546872722e-06,9.11211546872722e-06,NA
2016,"MATS","ANSP (AUA)",110385,18,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1,1,0.000163065633917652,0,0,0,0,0,0,0,0,0,0,0,0,0.000163065633917652,0,0,0,9.05920188431399e-06,9.05920188431399e-06,NA
2016,"MoldATSA","ANSP (AUA)",41803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2016,"Moldova","COUNTRY (FIR)",41803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2016,"MUAC","ANSP (AUA)",1779969,987312,0,420227,0,0,0,0,30775,0,81005,5188,25,56165,5511,0,388416,0,65179,22165,0.554679323066862,0,0.236086695891895,0,0,0,0,0.0172896269541773,0,0.0455092195425875,0.00291465750246212,1.40451884274389e-05,0.0315539203210842,0.00309612133694463,0,0.218215036329284,0,0.0366180534604816,0.0124524640597673,0.18
2016,"NATS (Continental)","ANSP (AUA)",2399723,704876,0,178747,0,0,0,0,4397,0,24520,170271,352,135334,5551,0,185704,0,35223,18265,0.293732234928781,0,0.074486513651784,0,0,0,0,0.00183229481069273,0,0.0102178459763898,0.0709544393248721,0.000146683596398418,0.0563956756675666,0.00231318364661255,0,0.0773855982544652,0,0.0146779440793792,0.00761129513698039,NA
2016,"NAV Portugal (Continental)","ANSP (AUA)",556204,119194,0,57284,0,0,0,0,0,0,2485,1454,3,43816,2453,0,11699,0,6704,3051,0.21429907012535,0,0.102990988917735,0,0,0,0,0,0,0.00446778520111326,0.00261414876556084,5.39370446814478e-06,0.0787768516587439,0.00441025235345305,0,0.0210336495242753,0,0.0120531315848142,0.00548539744410324,NA
2016,"NAVIAIR","ANSP (AUA)",653451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2016,"NEFAB","FAB (FIR)",1003474,72430,0,46690,0,0,0,0,0,0,0,0,0,14926,9759,0,1055,0,4693,1803,0.0721792492879736,0,0.0465283604757074,0,0,0,0,0,0,0,0,0,0.0148743265894283,0.00972521460446409,0,0.00105134761837377,0,0.00467675296021621,0.00179675806249091,0.12
