YEAR,MONTH_NUM,MONTH_MON,APT_ICAO,APT_NAME,STATE_NAME,FLT_TXO_UNIMP_2,TIME_TXO_UNIMP_2,TIME_TXO_ADD_2,Pivot Label
2016,5,MAY,EFHK,Helsinki/ Vantaa,Finland,"6,911","51,331","7,503",Helsinki/ Vantaa (EFHK)
2016,6,JUN,EFHK,Helsinki/ Vantaa,Finland,"6,442","49,272","10,247",Helsinki/ Vantaa (EFHK)
2016,7,JUL,EFHK,Helsinki/ Vantaa,Finland,"6,088","46,529","8,891",Helsinki/ Vantaa (EFHK)
2016,8,AUG,EFHK,Helsinki/ Vantaa,Finland,"6,773","50,900","8,815",Helsinki/ Vantaa (EFHK)
2016,9,SEP,EFHK,Helsinki/ Vantaa,Finland,"6,980","51,743","9,020",Helsinki/ Vantaa (EFHK)
2016,10,OCT,EFHK,Helsinki/ Vantaa,Finland,"6,676","49,752","21,071",Helsinki/ Vantaa (EFHK)
2016,11,NOV,EFHK,Helsinki/ Vantaa,Finland,"6,571","48,891","32,400",Helsinki/ Vantaa (EFHK)
2016,12,DEC,EFHK,Helsinki/ Vantaa,Finland,"6,244","46,776","25,126",Helsinki/ Vantaa (EFHK)
2016,1,JAN,EGBB,Birmingham,United Kingdom,"3,529","31,949","8,064",Birmingham (EGBB)
2016,2,FEB,EGBB,Birmingham,United Kingdom,"3,622","31,613","7,880",Birmingham (EGBB)
2016,3,MAR,EGBB,Birmingham,United Kingdom,"3,958","34,427","8,911",Birmingham (EGBB)
2016,4,APR,EGBB,Birmingham,United Kingdom,"4,238","37,171","9,380",Birmingham (EGBB)
2016,5,MAY,EGBB,Birmingham,United Kingdom,"4,867","42,818","14,225",Birmingham (EGBB)
2016,6,JUN,EGBB,Birmingham,United Kingdom,"5,030","44,254","15,941",Birmingham (EGBB)
2016,7,JUL,EGBB,Birmingham,United Kingdom,"5,231","45,378","15,428",Birmingham (EGBB)
2016,8,AUG,EGBB,Birmingham,United Kingdom,"5,300","50,555","11,965",Birmingham (EGBB)
2016,9,SEP,EGBB,Birmingham,United Kingdom,"5,281","50,516","8,292",Birmingham (EGBB)
2016,10,OCT,EGBB,Birmingham,United Kingdom,"5,161","49,289","4,425",Birmingham (EGBB)
2016,11,NOV,EGBB,Birmingham,United Kingdom,"4,145","37,187","2,704",Birmingham (EGBB)
2016,12,DEC,EGBB,Birmingham,United Kingdom,"4,257","41,767","2,615",Birmingham (EGBB)
2016,1,JAN,EGCC,Manchester,United Kingdom,"5,582","59,174","18,568",Manchester (EGCC)
2016,2,FEB,EGCC,Manchester,United Kingdom,"5,742","60,953","20,459",Manchester (EGCC)
2016,3,MAR,EGCC,Manchester,United Kingdom,"6,407","68,963","24,637",Manchester (EGCC)
2016,4,APR,EGCC,Manchester,United Kingdom,"6,797","71,980","24,781",Manchester (EGCC)
2016,5,MAY,EGCC,Manchester,United Kingdom,"7,705","83,435","29,895",Manchester (EGCC)
2016,6,JUN,EGCC,Manchester,United Kingdom,"8,143","87,865","45,567",Manchester (EGCC)
2016,7,JUL,EGCC,Manchester,United Kingdom,"8,641","91,612","46,942",Manchester (EGCC)
2016,8,AUG,EGCC,Manchester,United Kingdom,"8,869","94,299","43,953",Manchester (EGCC)
2016,9,SEP,EGCC,Manchester,United Kingdom,"8,381","88,843","42,839",Manchester (EGCC)
2016,10,OCT,EGCC,Manchester,United Kingdom,"7,705","83,566","32,488",Manchester (EGCC)
2016,11,NOV,EGCC,Manchester,United Kingdom,"6,513","69,513","25,327",Manchester (EGCC)
2016,12,DEC,EGCC,Manchester,United Kingdom,"6,634","70,149","28,853",Manchester (EGCC)
2016,1,JAN,EGGD,Bristol,United Kingdom,"2,165","17,235","1,971",Bristol (EGGD)
2016,2,FEB,EGGD,Bristol,United Kingdom,"2,331","18,328","1,700",Bristol (EGGD)
2016,3,MAR,EGGD,Bristol,United Kingdom,"2,583","20,712","2,078",Bristol (EGGD)
2016,4,APR,EGGD,Bristol,United Kingdom,"2,964","23,724","2,191",Bristol (EGGD)
2016,5,MAY,EGGD,Bristol,United Kingdom,"3,273","26,805","2,404",Bristol (EGGD)
2016,6,JUN,EGGD,Bristol,United Kingdom,"3,249","26,482","3,399",Bristol (EGGD)
2016,7,JUL,EGGD,Bristol,United Kingdom,"3,448","27,447","4,431",Bristol (EGGD)
2016,8,AUG,EGGD,Bristol,United Kingdom,"3,486.00","28,355.13","4,384.00",Bristol (EGGD)
2016,9,SEP,EGGD,Bristol,United Kingdom,"3,270","26,510","2,361",Bristol (EGGD)
2016,10,OCT,EGGD,Bristol,United Kingdom,"3,171","26,621","1,465",Bristol (EGGD)
2016,11,NOV,EGGD,Bristol,United Kingdom,"2,429","19,495","1,255",Bristol (EGGD)
2016,12,DEC,EGGD,Bristol,United Kingdom,"2,463","20,102","2,009",Bristol (EGGD)
2016,1,JAN,EGGW,London/ Luton,United Kingdom,"4,104","37,488","13,457",London/ Luton (EGGW)
2016,2,FEB,EGGW,London/ Luton,United Kingdom,"4,289","38,696","15,032",London/ Luton (EGGW)
2016,3,MAR,EGGW,London/ Luton,United Kingdom,"4,826","44,022","18,805",London/ Luton (EGGW)
2016,4,APR,EGGW,London/ Luton,United Kingdom,"5,079","47,623","19,591",London/ Luton (EGGW)
2016,5,MAY,EGGW,London/ Luton,United Kingdom,"5,599","52,679","27,764",London/ Luton (EGGW)
2016,6,JUN,EGGW,London/ Luton,United Kingdom,"5,719","53,316","33,986",London/ Luton (EGGW)
2016,7,JUL,EGGW,London/ Luton,United Kingdom,"6,000","56,014","31,510",London/ Luton (EGGW)
2016,8,AUG,EGGW,London/ Luton,United Kingdom,"5,708","54,377","25,919",London/ Luton (EGGW)
2016,9,SEP,EGGW,London/ Luton,United Kingdom,"5,272","48,497","25,214",London/ Luton (EGGW)
2016,10,OCT,EGGW,London/ Luton,United Kingdom,"5,865","54,124","30,399",London/ Luton (EGGW)
2016,11,NOV,EGGW,London/ Luton,United Kingdom,"4,542","41,410","16,709",London/ Luton (EGGW)
2016,12,DEC,EGGW,London/ Luton,United Kingdom,"4,857","45,039","23,628",London/ Luton (EGGW)
2016,1,JAN,EGKK,London/ Gatwick,United Kingdom,"8,899","93,040","55,177",London/ Gatwick (EGKK)
2016,2,FEB,EGKK,London/ Gatwick,United Kingdom,"8,864","91,933","65,916",London/ Gatwick (EGKK)
2016,3,MAR,EGKK,London/ Gatwick,United Kingdom,"9,949","110,799","71,578",London/ Gatwick (EGKK)
2016,4,APR,EGKK,London/ Gatwick,United Kingdom,"10,455","113,755","61,299",London/ Gatwick (EGKK)
2016,5,MAY,EGKK,London/ Gatwick,United Kingdom,"12,094","140,553","94,019",London/ Gatwick (EGKK)
2016,6,JUN,EGKK,London/ Gatwick,United Kingdom,"11,321","125,766","112,478",London/ Gatwick (EGKK)
2016,7,JUL,EGKK,London/ Gatwick,United Kingdom,"12,667","128,671","129,450",London/ Gatwick (EGKK)
2016,8,AUG,EGKK,London/ Gatwick,United Kingdom,"12,678","135,065","116,985",London/ Gatwick (EGKK)
2016,9,SEP,EGKK,London/ Gatwick,United Kingdom,"12,131","125,983","111,937",London/ Gatwick (EGKK)
2016,10,OCT,EGKK,London/ Gatwick,United Kingdom,"11,311","133,302","92,199",London/ Gatwick (EGKK)
2016,11,NOV,EGKK,London/ Gatwick,United Kingdom,"8,683","95,216","42,601",London/ Gatwick (EGKK)
2016,12,DEC,EGKK,London/ Gatwick,United Kingdom,"9,526","104,532","70,455",London/ Gatwick (EGKK)
2016,1,JAN,EGLC,London/ City,United Kingdom,"3,148","15,758","8,923",London/ City (EGLC)
2016,2,FEB,EGLC,London/ City,United Kingdom,"3,497","17,454","10,510",London/ City (EGLC)
2016,3,MAR,EGLC,London/ City,United Kingdom,"3,666","18,012","9,950",London/ City (EGLC)
2016,4,APR,EGLC,London/ City,United Kingdom,"3,504","17,362","9,134",London/ City (EGLC)
2016,5,MAY,EGLC,London/ City,United Kingdom,"3,687","17,743","8,584",London/ City (EGLC)
2016,6,JUN,EGLC,London/ City,United Kingdom,"3,792","18,614","10,542",London/ City (EGLC)
2016,7,JUL,EGLC,London/ City,United Kingdom,"3,619","18,388","10,925",London/ City (EGLC)
2016,8,AUG,EGLC,London/ City,United Kingdom,"3,594","17,929","9,033",London/ City (EGLC)
2016,9,SEP,EGLC,London/ City,United Kingdom,"3,728","18,678","10,790",London/ City (EGLC)
2016,10,OCT,EGLC,London/ City,United Kingdom,"3,589","17,236","9,407",London/ City (EGLC)
2016,11,NOV,EGLC,London/ City,United Kingdom,"3,703","18,251","12,198",London/ City (EGLC)
2016,12,DEC,EGLC,London/ City,United Kingdom,"2,970","14,537","7,655",London/ City (EGLC)
2016,1,JAN,EGLL,London/ Heathrow,United Kingdom,"17,567","242,657","122,075",London/ Heathrow (EGLL)
2016,2,FEB,EGLL,London/ Heathrow,United Kingdom,"17,171","237,487","120,987",London/ Heathrow (EGLL)
2016,3,MAR,EGLL,London/ Heathrow,United Kingdom,"18,488","252,555","148,871",London/ Heathrow (EGLL)
2016,4,APR,EGLL,London/ Heathrow,United Kingdom,"18,765","258,943","149,059",London/ Heathrow (EGLL)
2016,5,MAY,EGLL,London/ Heathrow,United Kingdom,"19,535","263,490","174,485",London/ Heathrow (EGLL)
2016,6,JUN,EGLL,London/ Heathrow,United Kingdom,"18,263","249,170","183,884",London/ Heathrow (EGLL)
2016,7,JUL,EGLL,London/ Heathrow,United Kingdom,"19,833","279,415","174,725",London/ Heathrow (EGLL)
2016,8,AUG,EGLL,London/ Heathrow,United Kingdom,"19,953","276,267","175,090",London/ Heathrow (EGLL)
2016,9,SEP,EGLL,London/ Heathrow,United Kingdom,"19,283","268,814","179,210",London/ Heathrow (EGLL)
2016,10,OCT,EGLL,London/ Heathrow,United Kingdom,"18,689","250,002","171,391",London/ Heathrow (EGLL)
2016,11,NOV,EGLL,London/ Heathrow,United Kingdom,"17,654","240,214","140,919",London/ Heathrow (EGLL)
2016,12,DEC,EGLL,London/ Heathrow,United Kingdom,"17,326","238,281","137,937",London/ Heathrow (EGLL)
2016,1,JAN,EGNT,Newcastle,United Kingdom,,,,Newcastle (EGNT)
2016,2,FEB,EGNT,Newcastle,United Kingdom,,,,Newcastle (EGNT)
2016,3,MAR,EGNT,Newcastle,United Kingdom,,,,Newcastle (EGNT)
2016,4,APR,EGNT,Newcastle,United Kingdom,,,,Newcastle (EGNT)
2016,5,MAY,EGNT,Newcastle,United Kingdom,,,,Newcastle (EGNT)
2016,6,JUN,EGNT,Newcastle,United Kingdom,,,,Newcastle (EGNT)
2016,7,JUL,EGNT,Newcastle,United Kingdom,,,,Newcastle (EGNT)
2016,8,AUG,EGNT,Newcastle,United Kingdom,,,,Newcastle (EGNT)
2016,9,SEP,EGNT,Newcastle,United Kingdom,,,,Newcastle (EGNT)
2016,10,OCT,EGNT,Newcastle,United Kingdom,,,,Newcastle (EGNT)
2016,11,NOV,EGNT,Newcastle,United Kingdom,,,,Newcastle (EGNT)
2016,12,DEC,EGNT,Newcastle,United Kingdom,,,,Newcastle (EGNT)
2016,1,JAN,EGPD,Aberdeen,United Kingdom,,,,Aberdeen (EGPD)
2016,2,FEB,EGPD,Aberdeen,United Kingdom,,,,Aberdeen (EGPD)
2016,3,MAR,EGPD,Aberdeen,United Kingdom,,,,Aberdeen (EGPD)
2016,4,APR,EGPD,Aberdeen,United Kingdom,"2,511","21,008","7,060",Aberdeen (EGPD)
2016,5,MAY,EGPD,Aberdeen,United Kingdom,"2,618","22,241","5,708",Aberdeen (EGPD)
2016,6,JUN,EGPD,Aberdeen,United Kingdom,"2,638","22,289","5,917",Aberdeen (EGPD)
2016,7,JUL,EGPD,Aberdeen,United Kingdom,"2,489","21,675","5,118",Aberdeen (EGPD)
2016,8,AUG,EGPD,Aberdeen,United Kingdom,"2,644","22,239","9,082",Aberdeen (EGPD)
2016,9,SEP,EGPD,Aberdeen,United Kingdom,"2,485","21,683","7,371",Aberdeen (EGPD)
2016,10,OCT,EGPD,Aberdeen,United Kingdom,"2,552","21,936","7,066",Aberdeen (EGPD)
2016,11,NOV,EGPD,Aberdeen,United Kingdom,"2,355","19,949","6,512",Aberdeen (EGPD)
2016,12,DEC,EGPD,Aberdeen,United Kingdom,"1,802","15,485","4,825",Aberdeen (EGPD)
2016,1,JAN,EGPF,Glasgow,United Kingdom,"2,872","28,770","4,572",Glasgow (EGPF)
2016,2,FEB,EGPF,Glasgow,United Kingdom,"3,035","30,282","5,017",Glasgow (EGPF)
2016,3,MAR,EGPF,Glasgow,United Kingdom,"3,416","34,039","5,572",Glasgow (EGPF)
2016,4,APR,EGPF,Glasgow,United Kingdom,"3,505","35,317","6,587",Glasgow (EGPF)
2016,5,MAY,EGPF,Glasgow,United Kingdom,"3,991","40,030","8,357",Glasgow (EGPF)
2016,6,JUN,EGPF,Glasgow,United Kingdom,"4,107","41,422","8,163",Glasgow (EGPF)
2016,7,JUL,EGPF,Glasgow,United Kingdom,"4,388","44,647","8,128",Glasgow (EGPF)
2016,8,AUG,EGPF,Glasgow,United Kingdom,"4,351","44,490","7,701",Glasgow (EGPF)
2016,9,SEP,EGPF,Glasgow,United Kingdom,"4,323","44,172","13,688",Glasgow (EGPF)
2016,10,OCT,EGPF,Glasgow,United Kingdom,"4,016","40,620","10,508",Glasgow (EGPF)
2016,11,NOV,EGPF,Glasgow,United Kingdom,"3,428","34,516","7,190",Glasgow (EGPF)
2016,12,DEC,EGPF,Glasgow,United Kingdom,"3,277","33,025","7,695",Glasgow (EGPF)
2016,1,JAN,EGPH,Edinburgh,United Kingdom,"3,585","35,711","5,567",Edinburgh (EGPH)
2016,2,FEB,EGPH,Edinburgh,United Kingdom,"3,861","37,818","6,954",Edinburgh (EGPH)
2016,3,MAR,EGPH,Edinburgh,United Kingdom,"4,471","44,329","7,962",Edinburgh (EGPH)
2016,4,APR,EGPH,Edinburgh,United Kingdom,"4,727","47,628","8,483",Edinburgh (EGPH)
2016,5,MAY,EGPH,Edinburgh,United Kingdom,"5,115","52,292","11,786",Edinburgh (EGPH)
2016,6,JUN,EGPH,Edinburgh,United Kingdom,"5,100","52,499","15,598",Edinburgh (EGPH)
2016,7,JUL,EGPH,Edinburgh,United Kingdom,"5,470","53,561","17,799",Edinburgh (EGPH)
2016,8,AUG,EGPH,Edinburgh,United Kingdom,"5,449","54,423","16,439",Edinburgh (EGPH)
2016,9,SEP,EGPH,Edinburgh,United Kingdom,"5,215","50,984","15,146",Edinburgh (EGPH)
2016,10,OCT,EGPH,Edinburgh,United Kingdom,"4,982","51,162","12,159",Edinburgh (EGPH)
2016,11,NOV,EGPH,Edinburgh,United Kingdom,"4,237","41,846","8,201",Edinburgh (EGPH)
2016,12,DEC,EGPH,Edinburgh,United Kingdom,"4,162","40,536","10,965",Edinburgh (EGPH)
2016,1,JAN,EGSS,London/ Stansted,United Kingdom,"6,460","59,607","16,797",London/ Stansted (EGSS)
2016,2,FEB,EGSS,London/ Stansted,United Kingdom,"6,158","60,928","19,282",London/ Stansted (EGSS)
2016,3,MAR,EGSS,London/ Stansted,United Kingdom,"6,785","70,807","22,518",London/ Stansted (EGSS)
2016,4,APR,EGSS,London/ Stansted,United Kingdom,"6,936","69,176","21,254",London/ Stansted (EGSS)
2016,5,MAY,EGSS,London/ Stansted,United Kingdom,"7,443","78,285","26,676",London/ Stansted (EGSS)
2016,6,JUN,EGSS,London/ Stansted,United Kingdom,"7,310","73,146","38,581",London/ Stansted (EGSS)
2016,7,JUL,EGSS,London/ Stansted,United Kingdom,"7,642","69,655","35,151",London/ Stansted (EGSS)
2016,8,AUG,EGSS,London/ Stansted,United Kingdom,"7,736","75,922","28,487",London/ Stansted (EGSS)
2016,9,SEP,EGSS,London/ Stansted,United Kingdom,"7,323","70,757","27,390",London/ Stansted (EGSS)
2016,10,OCT,EGSS,London/ Stansted,United Kingdom,"7,338","78,147","25,126",London/ Stansted (EGSS)
2016,11,NOV,EGSS,London/ Stansted,United Kingdom,"6,097","62,827","19,630",London/ Stansted (EGSS)
2016,12,DEC,EGSS,London/ Stansted,United Kingdom,"6,537","62,707","27,599",London/ Stansted (EGSS)
2016,1,JAN,EHAM,Amsterdam/ Schiphol,Netherlands,"15,263","139,700","44,897",Amsterdam/ Schiphol (EHAM)
2016,2,FEB,EHAM,Amsterdam/ Schiphol,Netherlands,"15,507","151,487","47,174",Amsterdam/ Schiphol (EHAM)
2016,3,MAR,EHAM,Amsterdam/ Schiphol,Netherlands,"16,882","183,553","52,066",Amsterdam/ Schiphol (EHAM)
2016,4,APR,EHAM,Amsterdam/ Schiphol,Netherlands,"18,915","187,995","47,134",Amsterdam/ Schiphol (EHAM)
2016,5,MAY,EHAM,Amsterdam/ Schiphol,Netherlands,"20,110","214,309","49,819",Amsterdam/ Schiphol (EHAM)
2016,6,JUN,EHAM,Amsterdam/ Schiphol,Netherlands,"18,486","191,618","50,546",Amsterdam/ Schiphol (EHAM)
2016,7,JUL,EHAM,Amsterdam/ Schiphol,Netherlands,"21,225","192,999","51,874",Amsterdam/ Schiphol (EHAM)
2016,8,AUG,EHAM,Amsterdam/ Schiphol,Netherlands,"21,286","206,480","52,545",Amsterdam/ Schiphol (EHAM)
2016,9,SEP,EHAM,Amsterdam/ Schiphol,Netherlands,"19,836","185,653","47,713",Amsterdam/ Schiphol (EHAM)
2016,10,OCT,EHAM,Amsterdam/ Schiphol,Netherlands,"19,662","216,146","54,573",Amsterdam/ Schiphol (EHAM)
2016,11,NOV,EHAM,Amsterdam/ Schiphol,Netherlands,"16,894","165,752","46,963",Amsterdam/ Schiphol (EHAM)
2016,12,DEC,EHAM,Amsterdam/ Schiphol,Netherlands,"16,878","157,751","51,886",Amsterdam/ Schiphol (EHAM)
2016,1,JAN,EICK,Cork,Ireland,686,"5,051",400,Cork (EICK)
2016,2,FEB,EICK,Cork,Ireland,669,"5,094",359,Cork (EICK)
2016,3,MAR,EICK,Cork,Ireland,800,"5,908",390,Cork (EICK)
2016,4,APR,EICK,Cork,Ireland,850,"6,597",342,Cork (EICK)
2016,5,MAY,EICK,Cork,Ireland,"1,029","7,642",468,Cork (EICK)
2016,6,JUN,EICK,Cork,Ireland,"1,135","8,486",602,Cork (EICK)
2016,7,JUL,EICK,Cork,Ireland,"1,118","8,262",612,Cork (EICK)
2016,8,AUG,EICK,Cork,Ireland,"1,066","7,801",608,Cork (EICK)
2016,9,SEP,EICK,Cork,Ireland,931,"6,542",416,Cork (EICK)
2016,10,OCT,EICK,Cork,Ireland,884,"6,228",603,Cork (EICK)
2016,11,NOV,EICK,Cork,Ireland,667,"5,463",694,Cork (EICK)
2016,12,DEC,EICK,Cork,Ireland,682,"4,883",583,Cork (EICK)
2016,1,JAN,EIDW,Dublin,Ireland,"7,065","66,976","35,086",Dublin (EIDW)
2016,2,FEB,EIDW,Dublin,Ireland,"6,835","64,173","34,345",Dublin (EIDW)
2016,3,MAR,EIDW,Dublin,Ireland,"7,583","70,486","29,456",Dublin (EIDW)
2016,4,APR,EIDW,Dublin,Ireland,"8,165","78,840","41,655",Dublin (EIDW)
2016,5,MAY,EIDW,Dublin,Ireland,"8,988","93,230","46,262",Dublin (EIDW)
2016,6,JUN,EIDW,Dublin,Ireland,"9,162","89,106","54,571",Dublin (EIDW)
2016,7,JUL,EIDW,Dublin,Ireland,"9,591","85,427","54,559",Dublin (EIDW)
2016,8,AUG,EIDW,Dublin,Ireland,"9,314","87,346","51,864",Dublin (EIDW)
2016,9,SEP,EIDW,Dublin,Ireland,"8,171","74,193","47,560",Dublin (EIDW)
2016,10,OCT,EIDW,Dublin,Ireland,"7,915","80,382","39,109",Dublin (EIDW)
2016,11,NOV,EIDW,Dublin,Ireland,"6,468","58,567","24,141",Dublin (EIDW)
2016,12,DEC,EIDW,Dublin,Ireland,"6,502","58,724","22,772",Dublin (EIDW)
2016,1,JAN,EKCH,Copenhagen/ Kastrup,Denmark,"9,056","84,954","43,611",Copenhagen/ Kastrup (EKCH)
2016,2,FEB,EKCH,Copenhagen/ Kastrup,Denmark,"9,446","86,716","24,322",Copenhagen/ Kastrup (EKCH)
2016,3,MAR,EKCH,Copenhagen/ Kastrup,Denmark,"10,284","96,748","19,409",Copenhagen/ Kastrup (EKCH)
2016,4,APR,EKCH,Copenhagen/ Kastrup,Denmark,"10,538","98,623","16,973",Copenhagen/ Kastrup (EKCH)
2016,5,MAY,EKCH,Copenhagen/ Kastrup,Denmark,"11,150","108,171","19,994",Copenhagen/ Kastrup (EKCH)
2016,6,JUN,EKCH,Copenhagen/ Kastrup,Denmark,"11,344","106,372","28,060",Copenhagen/ Kastrup (EKCH)
2016,7,JUL,EKCH,Copenhagen/ Kastrup,Denmark,"10,869","97,433","26,234",Copenhagen/ Kastrup (EKCH)
2016,8,AUG,EKCH,Copenhagen/ Kastrup,Denmark,"11,259","101,838","22,393",Copenhagen/ Kastrup (EKCH)
2016,9,SEP,EKCH,Copenhagen/ Kastrup,Denmark,"11,586","108,562","22,779",Copenhagen/ Kastrup (EKCH)
2016,10,OCT,EKCH,Copenhagen/ Kastrup,Denmark,"11,519","113,585","27,645",Copenhagen/ Kastrup (EKCH)
2016,11,NOV,EKCH,Copenhagen/ Kastrup,Denmark,"10,019","93,707","21,682",Copenhagen/ Kastrup (EKCH)
2016,12,DEC,EKCH,Copenhagen/ Kastrup,Denmark,"9,074","83,671","18,929",Copenhagen/ Kastrup (EKCH)
2016,1,JAN,ELLX,Luxembourg,Luxembourg,,,,Luxembourg (ELLX)
2016,2,FEB,ELLX,Luxembourg,Luxembourg,,,,Luxembourg (ELLX)
2016,3,MAR,ELLX,Luxembourg,Luxembourg,,,,Luxembourg (ELLX)
2016,4,APR,ELLX,Luxembourg,Luxembourg,,,,Luxembourg (ELLX)
2016,5,MAY,ELLX,Luxembourg,Luxembourg,,,,Luxembourg (ELLX)
2016,6,JUN,ELLX,Luxembourg,Luxembourg,,,,Luxembourg (ELLX)
2016,7,JUL,ELLX,Luxembourg,Luxembourg,,,,Luxembourg (ELLX)
2016,8,AUG,ELLX,Luxembourg,Luxembourg,,,,Luxembourg (ELLX)
2016,9,SEP,ELLX,Luxembourg,Luxembourg,,,,Luxembourg (ELLX)
2016,10,OCT,ELLX,Luxembourg,Luxembourg,,,,Luxembourg (ELLX)
2016,11,NOV,ELLX,Luxembourg,Luxembourg,"2,958","22,688","22,126",Luxembourg (ELLX)
2016,12,DEC,ELLX,Luxembourg,Luxembourg,"2,756","21,128","22,033",Luxembourg (ELLX)
2016,1,JAN,ENBR,Bergen,Norway,,,,Bergen (ENBR)
2016,2,FEB,ENBR,Bergen,Norway,,,,Bergen (ENBR)
2016,3,MAR,ENBR,Bergen,Norway,,,,Bergen (ENBR)
2016,4,APR,ENBR,Bergen,Norway,,,,Bergen (ENBR)
2016,5,MAY,ENBR,Bergen,Norway,,,,Bergen (ENBR)
2016,6,JUN,ENBR,Bergen,Norway,,,,Bergen (ENBR)
2016,7,JUL,ENBR,Bergen,Norway,,,,Bergen (ENBR)
2016,8,AUG,ENBR,Bergen,Norway,,,,Bergen (ENBR)
2016,9,SEP,ENBR,Bergen,Norway,,,,Bergen (ENBR)
2016,10,OCT,ENBR,Bergen,Norway,,,,Bergen (ENBR)
2016,11,NOV,ENBR,Bergen,Norway,,,,Bergen (ENBR)
2016,12,DEC,ENBR,Bergen,Norway,,,,Bergen (ENBR)
2016,1,JAN,ENGM,Oslo/ Gardermoen,Norway,,,,Oslo/ Gardermoen (ENGM)
2016,2,FEB,ENGM,Oslo/ Gardermoen,Norway,,,,Oslo/ Gardermoen (ENGM)
2016,3,MAR,ENGM,Oslo/ Gardermoen,Norway,,,,Oslo/ Gardermoen (ENGM)
2016,4,APR,ENGM,Oslo/ Gardermoen,Norway,,,,Oslo/ Gardermoen (ENGM)
2016,5,MAY,ENGM,Oslo/ Gardermoen,Norway,,,,Oslo/ Gardermoen (ENGM)
2016,6,JUN,ENGM,Oslo/ Gardermoen,Norway,,,,Oslo/ Gardermoen (ENGM)
2016,7,JUL,ENGM,Oslo/ Gardermoen,Norway,,,,Oslo/ Gardermoen (ENGM)
2016,8,AUG,ENGM,Oslo/ Gardermoen,Norway,,,,Oslo/ Gardermoen (ENGM)
2016,9,SEP,ENGM,Oslo/ Gardermoen,Norway,,,,Oslo/ Gardermoen (ENGM)
2016,10,OCT,ENGM,Oslo/ Gardermoen,Norway,,,,Oslo/ Gardermoen (ENGM)
2016,11,NOV,ENGM,Oslo/ Gardermoen,Norway,,,,Oslo/ Gardermoen (ENGM)
2016,12,DEC,ENGM,Oslo/ Gardermoen,Norway,,,,Oslo/ Gardermoen (ENGM)
2016,1,JAN,ENVA,Trondheim,Norway,,,,Trondheim (ENVA)
2016,2,FEB,ENVA,Trondheim,Norway,,,,Trondheim (ENVA)
2016,3,MAR,ENVA,Trondheim,Norway,,,,Trondheim (ENVA)
2016,4,APR,ENVA,Trondheim,Norway,,,,Trondheim (ENVA)
2016,5,MAY,ENVA,Trondheim,Norway,,,,Trondheim (ENVA)
2016,6,JUN,ENVA,Trondheim,Norway,,,,Trondheim (ENVA)
2016,7,JUL,ENVA,Trondheim,Norway,,,,Trondheim (ENVA)
2016,8,AUG,ENVA,Trondheim,Norway,,,,Trondheim (ENVA)
2016,9,SEP,ENVA,Trondheim,Norway,,,,Trondheim (ENVA)
2016,10,OCT,ENVA,Trondheim,Norway,,,,Trondheim (ENVA)
2016,11,NOV,ENVA,Trondheim,Norway,,,,Trondheim (ENVA)
2016,12,DEC,ENVA,Trondheim,Norway,,,,Trondheim (ENVA)
2016,1,JAN,ENZV,Stavanger,Norway,,,,Stavanger (ENZV)
2016,2,FEB,ENZV,Stavanger,Norway,,,,Stavanger (ENZV)
2016,3,MAR,ENZV,Stavanger,Norway,,,,Stavanger (ENZV)
2016,4,APR,ENZV,Stavanger,Norway,,,,Stavanger (ENZV)
2016,5,MAY,ENZV,Stavanger,Norway,,,,Stavanger (ENZV)
2016,6,JUN,ENZV,Stavanger,Norway,,,,Stavanger (ENZV)
2016,7,JUL,ENZV,Stavanger,Norway,,,,Stavanger (ENZV)
2016,8,AUG,ENZV,Stavanger,Norway,,,,Stavanger (ENZV)
2016,9,SEP,ENZV,Stavanger,Norway,,,,Stavanger (ENZV)
2016,10,OCT,ENZV,Stavanger,Norway,,,,Stavanger (ENZV)
2016,11,NOV,ENZV,Stavanger,Norway,,,,Stavanger (ENZV)
2016,12,DEC,ENZV,Stavanger,Norway,,,,Stavanger (ENZV)
2016,1,JAN,EPWA,Warszawa/ Chopina,Poland,"5,079","38,491","22,128",Warszawa/ Chopina (EPWA)
2016,2,FEB,EPWA,Warszawa/ Chopina,Poland,"5,047","38,208","14,452",Warszawa/ Chopina (EPWA)
2016,3,MAR,EPWA,Warszawa/ Chopina,Poland,"5,573","41,295","13,437",Warszawa/ Chopina (EPWA)
2016,4,APR,EPWA,Warszawa/ Chopina,Poland,"5,790","43,271","11,402",Warszawa/ Chopina (EPWA)
2016,5,MAY,EPWA,Warszawa/ Chopina,Poland,"6,335","45,913","13,928",Warszawa/ Chopina (EPWA)
2016,6,JUN,EPWA,Warszawa/ Chopina,Poland,"6,364","50,053","19,248",Warszawa/ Chopina (EPWA)
2016,7,JUL,EPWA,Warszawa/ Chopina,Poland,"6,909","50,963","14,451",Warszawa/ Chopina (EPWA)
2016,8,AUG,EPWA,Warszawa/ Chopina,Poland,"6,908","50,622","16,600",Warszawa/ Chopina (EPWA)
2016,9,SEP,EPWA,Warszawa/ Chopina,Poland,"6,768","48,561","18,158",Warszawa/ Chopina (EPWA)
2016,10,OCT,EPWA,Warszawa/ Chopina,Poland,"6,635","46,839","17,663",Warszawa/ Chopina (EPWA)
